id_registro_meteo,aeroporto,data_hora,temperatura_c,pressao_hpa,visibilidade_m,vento_kmh,rajada_kmh,precipitacao_mm,cobertura_nuvens_pct,condicao_meteorologica
MET2024-1703,SBGL,2024-07-17 06:00,19.5,1014.2,10518,18,33,1.5,44,Chuva
MET2024-1704,SBGL,2024-07-17 09:00,20.5,1013.6,10518,18,33,1.5,36,Chuva
MET2024-1705,SBGL,2024-07-17 12:00,21.5,1013.1,10518,18,31,1.5,43,Chuva
MET2024-1701,SBBR,2024-07-17 00:00,22.4,1012.5,10752,7,24,1.2,39,Chuva
MET2024-1702,SBBR,2024-07-17 03:00,21.4,1013.0,10752,7,29,1.2,29,Chuva
MET2024-1703,SBBR,2024-07-17 06:00,20.4,1013.6,10752,7,20,1.2,41,Chuva
MET2024-1704,SBBR,2024-07-17 09:00,21.4,1013.0,10752,7,24,1.2,53,Chuva
MET2024-1705,SBBR,2024-07-17 12:00,22.4,1012.5,10752,7,26,1.2,32,Chuva
MET2024-1701,SBCF,2024-07-17 00:00,18.0,1012.3,9672,9,22,1.5,16,Chuva
MET2024-1702,SBCF,2024-07-17 03:00,17.0,1012.8,9672,9,29,1.5,38,Chuva
MET2024-1703,SBCF,2024-07-17 06:00,16.0,1013.4,9672,9,27,1.5,49,Chuva
MET2024-1704,SBCF,2024-07-17 09:00,17.0,1012.8,9672,9,34,1.5,52,Chuva
MET2024-1705,SBCF,2024-07-17 12:00,18.0,1012.3,9672,9,21,1.5,26,Chuva
MET2024-1701,SBPA,2024-07-17 00:00,13.4,1017.9,7791,25,48,2.4,77,Chuva
MET2024-1702,SBPA,2024-07-17 03:00,12.3,1018.4,7791,25,49,2.4,63,Chuva
MET2024-1703,SBPA,2024-07-17 06:00,11.3,1019.0,7791,25,44,2.4,55,Chuva
MET2024-1704,SBPA,2024-07-17 09:00,12.3,1018.4,7791,25,43,2.4,41,Chuva
MET2024-1705,SBPA,2024-07-17 12:00,13.4,1017.9,7791,25,35,2.4,53,Chuva
MET2024-1701,SBCT,2024-07-17 00:00,13.6,1010.8,5981,14,25,2.0,48,Chuva
MET2024-1702,SBCT,2024-07-17 03:00,12.6,1011.4,5981,14,36,2.0,65,Chuva
MET2024-1703,SBCT,2024-07-17 06:00,11.5,1011.9,5981,14,26,2.0,54,Chuva
MET2024-1704,SBCT,2024-07-17 09:00,12.6,1011.4,5981,14,33,2.0,41,Chuva
MET2024-1705,SBCT,2024-07-17 12:00,13.6,1010.8,5981,14,24,2.0,42,Chuva
MET2024-1701,SBRF,2024-07-17 00:00,26.4,1009.5,10882,15,26,0.4,13,Ceu aberto
MET2024-1702,SBRF,2024-07-17 03:00,25.4,1010.0,10882,15,38,0.4,22,Ceu aberto
MET2024-1703,SBRF,2024-07-17 06:00,24.4,1010.5,10882,15,35,0.4,26,Ceu aberto
MET2024-1704,SBRF,2024-07-17 09:00,25.4,1010.0,10882,15,31,0.4,18,Ceu aberto
MET2024-1705,SBRF,2024-07-17 12:00,26.4,1009.5,10882,15,35,0.4,20,Ceu aberto
MET2024-1701,SBFL,2024-07-17 00:00,14.8,1015.6,7954,26,38,2.7,71,Chuva
MET2024-1702,SBFL,2024-07-17 03:00,13.7,1016.2,7954,26,47,2.7,67,Chuva
MET2024-1703,SBFL,2024-07-17 06:00,12.7,1016.7,7954,26,38,2.7,59,Chuva
MET2024-1704,SBFL,2024-07-17 09:00,13.7,1016.2,7954,26,46,2.7,65,Chuva
MET2024-1705,SBFL,2024-07-17 12:00,14.8,1015.6,7954,26,41,2.7,59,Chuva
MET2024-1701,SBSV,2024-07-17 00:00,26.2,1010.0,11608,7,24,0.3,15,Ceu aberto
MET2024-1702,SBSV,2024-07-17 03:00,25.2,1010.5,11608,7,20,0.3,28,Ceu aberto
MET2024-1703,SBSV,2024-07-17 06:00,24.1,1011.1,11608,7,18,0.3,31,Ceu aberto
MET2024-1704,SBSV,2024-07-17 09:00,25.2,1010.5,11608,7,27,0.3,28,Ceu aberto
MET2024-1705,SBSV,2024-07-17 12:00,26.2,1010.0,11608,7,17,0.3,26,Ceu aberto
MET2024-1701,SBCG,2024-07-17 00:00,22.0,1012.2,10948,15,33,0.9,35,Chuva
MET2024-1702,SBCG,2024-07-17 03:00,21.0,1012.7,10948,15,29,0.9,38,Chuva
MET2024-1703,SBCG,2024-07-17 06:00,20.0,1013.3,10948,15,27,0.9,28,Chuva
MET2024-1704,SBCG,2024-07-17 09:00,21.0,1012.7,10948,15,32,0.9,20,Chuva
MET2024-1705,SBCG,2024-07-17 12:00,22.0,1012.2,10948,15,30,0.9,35,Chuva
MET2024-1801,SBGR,2024-07-18 00:00,16.4,1013.7,9356,12,25,1.4,45,Chuva
MET2024-1802,SBGR,2024-07-18 03:00,15.3,1014.2,9356,12,32,1.4,50,Chuva
MET2024-1803,SBGR,2024-07-18 06:00,14.3,1014.8,9356,12,27,1.4,52,Chuva
MET2024-1804,SBGR,2024-07-18 09:00,15.3,1014.2,9356,12,26,1.4,52,Chuva
MET2024-1805,SBGR,2024-07-18 12:00,16.4,1013.7,9356,12,29,1.4,39,Chuva
MET2024-1801,SBGL,2024-07-18 00:00,19.4,1013.5,11144,9,31,1.3,36,Chuva
MET2024-1802,SBGL,2024-07-18 03:00,18.3,1014.1,11144,9,29,1.3,47,Chuva
MET2024-1803,SBGL,2024-07-18 06:00,17.3,1014.6,11144,9,19,1.3,42,Chuva
MET2024-1804,SBGL,2024-07-18 09:00,18.3,1014.1,11144,9,27,1.3,42,Chuva
MET2024-1805,SBGL,2024-07-18 12:00,19.4,1013.5,11144,9,24,1.3,54,Chuva
MET2024-1801,SBBR,2024-07-18 00:00,24.8,1010.3,13214,13,29,0.7,40,Chuva
MET2024-1802,SBBR,2024-07-18 03:00,23.8,1010.9,13214,13,31,0.7,24,Chuva
MET2024-1803,SBBR,2024-07-18 06:00,22.7,1011.4,13214,13,29,0.7,41,Chuva
MET2024-1804,SBBR,2024-07-18 09:00,23.8,1010.9,13214,13,25,0.7,19,Chuva
MET2024-1805,SBBR,2024-07-18 12:00,24.8,1010.3,13214,13,29,0.7,47,Chuva
MET2024-1801,SBCF,2024-07-18 00:00,19.4,1013.4,11149,14,37,0.9,37,Chuva
MET2024-1802,SBCF,2024-07-18 03:00,18.3,1013.9,11149,14,34,0.9,33,Chuva
MET2024-1803,SBCF,2024-07-18 06:00,17.3,1014.5,11149,14,32,0.9,44,Chuva
MET2024-1804,SBCF,2024-07-18 09:00,18.3,1013.9,11149,14,38,0.9,32,Chuva
MET2024-1805,SBCF,2024-07-18 12:00,19.4,1013.4,11149,14,28,0.9,43,Chuva
MET2024-1801,SBPA,2024-07-18 00:00,12.4,1013.3,6259,19,34,2.2,57,Chuva
MET2024-1802,SBPA,2024-07-18 03:00,11.4,1013.8,6259,19,30,2.2,61,Chuva
MET2024-1803,SBPA,2024-07-18 06:00,10.3,1014.4,6259,19,42,2.2,44,Chuva
MET2024-1804,SBPA,2024-07-18 09:00,11.4,1013.8,6259,19,32,2.2,33,Chuva
MET2024-1805,SBPA,2024-07-18 12:00,12.4,1013.3,6259,19,42,2.2,28,Chuva
MET2024-1801,SBCT,2024-07-18 00:00,13.9,1020.4,7591,22,46,2.3,53,Chuva
MET2024-1802,SBCT,2024-07-18 03:00,12.8,1020.9,7591,22,43,2.3,71,Chuva
MET2024-1803,SBCT,2024-07-18 06:00,11.7,1021.4,7591,22,38,2.3,78,Chuva
MET2024-1804,SBCT,2024-07-18 09:00,12.8,1020.9,7591,22,40,2.3,44,Chuva
MET2024-1805,SBCT,2024-07-18 12:00,13.9,1020.4,7591,22,43,2.3,72,Chuva
MET2024-1801,SBRF,2024-07-18 00:00,27.4,1011.4,9782,12,32,0.0,28,Ceu aberto
MET2024-1802,SBRF,2024-07-18 03:00,26.4,1011.9,9782,12,35,0.0,28,Ceu aberto
MET2024-1803,SBRF,2024-07-18 06:00,25.3,1012.4,9782,12,37,0.0,18,Ceu aberto
MET2024-1804,SBRF,2024-07-18 09:00,26.4,1011.9,9782,12,24,0.0,32,Ceu aberto
MET2024-1805,SBRF,2024-07-18 12:00,27.4,1011.4,9782,12,22,0.0,20,Ceu aberto
MET2024-1801,SBFL,2024-07-18 00:00,14.6,1018.8,6934,23,36,2.7,72,Chuva
MET2024-1802,SBFL,2024-07-18 03:00,13.6,1019.4,6934,23,34,2.7,43,Chuva
MET2024-1803,SBFL,2024-07-18 06:00,12.5,1019.9,6934,23,45,2.7,53,Chuva
MET2024-1804,SBFL,2024-07-18 09:00,13.6,1019.4,6934,23,45,2.7,82,Chuva
MET2024-1805,SBFL,2024-07-18 12:00,14.6,1018.8,6934,23,42,2.7,51,Chuva
MET2024-1801,SBSV,2024-07-18 00:00,24.9,1016.2,10051,12,28,0.0,36,Ceu aberto
MET2024-1802,SBSV,2024-07-18 03:00,23.9,1016.7,10051,12,23,0.0,10,Ceu aberto
MET2024-1803,SBSV,2024-07-18 06:00,22.8,1017.3,10051,12,25,0.0,26,Ceu aberto
MET2024-1804,SBSV,2024-07-18 09:00,23.9,1016.7,10051,12,28,0.0,24,Ceu aberto
MET2024-1805,SBSV,2024-07-18 12:00,24.9,1016.2,10051,12,27,0.0,5,Ceu aberto
MET2024-1801,SBCG,2024-07-18 00:00,24.7,1004.2,10373,13,29,0.8,42,Chuva
MET2024-1802,SBCG,2024-07-18 03:00,23.7,1004.7,10373,13,23,0.8,62,Chuva
MET2024-1803,SBCG,2024-07-18 06:00,22.6,1005.2,10373,13,31,0.8,31,Chuva
MET2024-1804,SBCG,2024-07-18 09:00,23.7,1004.7,10373,13,34,0.8,26,Chuva
MET2024-1805,SBCG,2024-07-18 12:00,24.7,1004.2,10373,13,35,0.8,25,Chuva
MET2024-1901,SBGR,2024-07-19 00:00,17.1,1015.4,8571,13,31,1.6,36,Chuva
MET2024-1902,SBGR,2024-07-19 03:00,16.0,1016.0,8571,13,25,1.6,47,Chuva
MET2024-1903,SBGR,2024-07-19 06:00,14.9,1016.5,8571,13,28,1.6,31,Chuva
MET2024-1904,SBGR,2024-07-19 09:00,16.0,1016.0,8571,13,32,1.6,37,Chuva
MET2024-1905,SBGR,2024-07-19 12:00,17.1,1015.4,8571,13,27,1.6,40,Chuva
MET2024-1901,SBGL,2024-07-19 00:00,21.0,1009.6,8775,18,38,1.2,35,Chuva
MET2024-1902,SBGL,2024-07-19 03:00,19.9,1010.1,8775,18,43,1.2,30,Chuva
MET2024-1903,SBGL,2024-07-19 06:00,18.9,1010.7,8775,18,37,1.2,62,Chuva
MET2024-1904,SBGL,2024-07-19 09:00,19.9,1010.1,8775,18,42,1.2,33,Chuva
MET2024-1905,SBGL,2024-07-19 12:00,21.0,1009.6,8775,18,32,1.2,47,Chuva
MET2024-1901,SBBR,2024-07-19 00:00,23.6,1006.0,11692,15,37,0.4,23,Ceu aberto
MET2024-1902,SBBR,2024-07-19 03:00,22.6,1006.5,11692,15,30,0.4,17,Ceu aberto
MET2024-1903,SBBR,2024-07-19 06:00,21.5,1007.1,11692,15,39,0.4,44,Ceu aberto
MET2024-1904,SBBR,2024-07-19 09:00,22.6,1006.5,11692,15,38,0.4,45,Ceu aberto
MET2024-1905,SBBR,2024-07-19 12:00,23.6,1006.0,11692,15,39,0.4,28,Ceu aberto
MET2024-1901,SBCF,2024-07-19 00:00,17.4,1013.7,8509,16,37,1.5,39,Chuva
MET2024-1902,SBCF,2024-07-19 03:00,16.3,1014.2,8509,16,32,1.5,36,Chuva
MET2024-1903,SBCF,2024-07-19 06:00,15.3,1014.7,8509,16,30,1.5,30,Chuva
MET2024-1904,SBCF,2024-07-19 09:00,16.3,1014.2,8509,16,28,1.5,33,Chuva
MET2024-1905,SBCF,2024-07-19 12:00,17.4,1013.7,8509,16,32,1.5,51,Chuva
MET2024-1901,SBPA,2024-07-19 00:00,15.3,1016.2,6310,22,41,2.5,48,Chuva
MET2024-1902,SBPA,2024-07-19 03:00,14.2,1016.8,6310,22,38,2.5,50,Chuva
MET2024-1903,SBPA,2024-07-19 06:00,13.2,1017.3,6310,22,40,2.5,55,Chuva
MET2024-1904,SBPA,2024-07-19 09:00,14.2,1016.8,6310,22,39,2.5,44,Chuva
MET2024-1905,SBPA,2024-07-19 12:00,15.3,1016.2,6310,22,36,2.5,61,Chuva
MET2024-1901,SBCT,2024-07-19 00:00,13.3,1017.5,5963,18,38,1.8,47,Chuva
MET2024-1902,SBCT,2024-07-19 03:00,12.3,1018.0,5963,18,36,1.8,53,Chuva
MET2024-1903,SBCT,2024-07-19 06:00,11.2,1018.5,5963,18,30,1.8,53,Chuva
MET2024-1904,SBCT,2024-07-19 09:00,12.3,1018.0,5963,18,34,1.8,42,Chuva
MET2024-1905,SBCT,2024-07-19 12:00,13.3,1017.5,5963,18,32,1.8,40,Chuva
MET2024-1901,SBRF,2024-07-19 00:00,24.7,1016.7,10724,20,39,0.7,18,Chuva
MET2024-1902,SBRF,2024-07-19 03:00,23.6,1017.2,10724,20,38,0.7,48,Chuva
MET2024-1903,SBRF,2024-07-19 06:00,22.6,1017.7,10724,20,32,0.7,30,Chuva
MET2024-1904,SBRF,2024-07-19 09:00,23.6,1017.2,10724,20,40,0.7,35,Chuva
MET2024-1905,SBRF,2024-07-19 12:00,24.7,1016.7,10724,20,37,0.7,23,Chuva
MET2024-1901,SBFL,2024-07-19 00:00,15.6,1015.4,6274,21,35,2.7,58,Chuva
MET2024-1902,SBFL,2024-07-19 03:00,14.5,1015.9,6274,21,38,2.7,57,Chuva
MET2024-1903,SBFL,2024-07-19 06:00,13.5,1016.4,6274,21,42,2.7,71,Chuva
MET2024-1904,SBFL,2024-07-19 09:00,14.5,1015.9,6274,21,32,2.7,57,Chuva
MET2024-1905,SBFL,2024-07-19 12:00,15.6,1015.4,6274,21,37,2.7,57,Chuva
MET2024-1901,SBSV,2024-07-19 00:00,25.1,1015.3,12299,17,36,0.0,30,Ceu aberto
MET2024-1902,SBSV,2024-07-19 03:00,24.0,1015.9,12299,17,33,0.0,16,Ceu aberto
MET2024-1903,SBSV,2024-07-19 06:00,23.0,1016.4,12299,17,37,0.0,27,Ceu aberto
MET2024-1904,SBSV,2024-07-19 09:00,24.0,1015.9,12299,17,32,0.0,5,Ceu aberto
MET2024-1905,SBSV,2024-07-19 12:00,25.1,1015.3,12299,17,33,0.0,13,Ceu aberto
MET2024-1901,SBCG,2024-07-19 00:00,24.9,1009.1,11541,14,33,0.8,26,Chuva
MET2024-1902,SBCG,2024-07-19 03:00,23.8,1009.6,11541,14,38,0.8,33,Chuva
MET2024-1903,SBCG,2024-07-19 06:00,22.8,1010.2,11541,14,37,0.8,26,Chuva
MET2024-1904,SBCG,2024-07-19 09:00,23.8,1009.6,11541,14,28,0.8,34,Chuva
MET2024-1905,SBCG,2024-07-19 12:00,24.9,1009.1,11541,14,34,0.8,33,Chuva
MET2024-2001,SBGR,2024-07-20 00:00,18.7,1014.4,9400,15,29,0.7,29,Chuva
MET2024-2002,SBGR,2024-07-20 03:00,17.6,1015.0,9400,15,26,0.7,49,Chuva
MET2024-2003,SBGR,2024-07-20 06:00,16.5,1015.5,9400,15,33,0.7,41,Chuva
MET2024-2004,SBGR,2024-07-20 09:00,17.6,1015.0,9400,15,38,0.7,33,Chuva
MET2024-2005,SBGR,2024-07-20 12:00,18.7,1014.4,9400,15,26,0.7,40,Chuva
MET2024-2001,SBGL,2024-07-20 00:00,20.6,1018.8,11806,19,31,1.4,38,Chuva
MET2024-2002,SBGL,2024-07-20 03:00,19.5,1019.4,11806,19,39,1.4,29,Chuva
MET2024-2003,SBGL,2024-07-20 06:00,18.5,1019.9,11806,19,32,1.4,26,Chuva
MET2024-2004,SBGL,2024-07-20 09:00,19.5,1019.4,11806,19,38,1.4,36,Chuva
MET2024-2005,SBGL,2024-07-20 12:00,20.6,1018.8,11806,19,34,1.4,40,Chuva
MET2024-2001,SBBR,2024-07-20 00:00,24.7,1013.5,12945,13,27,0.0,17,Ceu aberto
MET2024-2002,SBBR,2024-07-20 03:00,23.7,1014.1,12945,13,35,0.0,19,Ceu aberto
MET2024-2003,SBBR,2024-07-20 06:00,22.6,1014.6,12945,13,23,0.0,23,Ceu aberto
MET2024-2004,SBBR,2024-07-20 09:00,23.7,1014.1,12945,13,25,0.0,27,Ceu aberto
MET2024-2005,SBBR,2024-07-20 12:00,24.7,1013.5,12945,13,24,0.0,2,Ceu aberto
MET2024-2001,SBCF,2024-07-20 00:00,20.4,1013.9,9589,13,33,1.2,52,Chuva
MET2024-2002,SBCF,2024-07-20 03:00,19.3,1014.4,9589,13,33,1.2,46,Chuva
MET2024-2003,SBCF,2024-07-20 06:00,18.2,1015.0,9589,13,38,1.2,58,Chuva
MET2024-2004,SBCF,2024-07-20 09:00,19.3,1014.4,9589,13,34,1.2,42,Chuva
MET2024-2005,SBCF,2024-07-20 12:00,20.4,1013.9,9589,13,26,1.2,41,Chuva
MET2024-2001,SBPA,2024-07-20 00:00,15.1,1013.9,7778,24,42,3.1,50,Chuva
MET2024-2002,SBPA,2024-07-20 03:00,14.1,1014.4,7778,24,35,3.1,78,Chuva
MET2024-2003,SBPA,2024-07-20 06:00,13.0,1015.0,7778,24,36,3.1,71,Chuva
MET2024-2004,SBPA,2024-07-20 09:00,14.1,1014.4,7778,24,43,3.1,55,Chuva
MET2024-2005,SBPA,2024-07-20 12:00,15.1,1013.9,7778,24,36,3.1,70,Chuva
MET2024-2001,SBCT,2024-07-20 00:00,14.0,1016.2,6018,20,39,2.3,71,Chuva
MET2024-2002,SBCT,2024-07-20 03:00,12.9,1016.8,6018,20,31,2.3,52,Chuva
MET2024-2003,SBCT,2024-07-20 06:00,11.8,1017.3,6018,20,34,2.3,63,Chuva
MET2024-2004,SBCT,2024-07-20 09:00,12.9,1016.8,6018,20,37,2.3,65,Chuva
MET2024-2005,SBCT,2024-07-20 12:00,14.0,1016.2,6018,20,44,2.3,52,Chuva
MET2024-2001,SBRF,2024-07-20 00:00,29.4,1009.1,11996,12,22,0.6,23,Chuva
MET2024-2002,SBRF,2024-07-20 03:00,28.3,1009.6,11996,12,31,0.6,15,Chuva
MET2024-2003,SBRF,2024-07-20 06:00,27.2,1010.2,11996,12,32,0.6,17,Chuva
MET2024-2004,SBRF,2024-07-20 09:00,28.3,1009.6,11996,12,35,0.6,39,Chuva
MET2024-2005,SBRF,2024-07-20 12:00,29.4,1009.1,11996,12,26,0.6,31,Chuva
MET2024-2001,SBFL,2024-07-20 00:00,13.2,1020.7,7782,19,40,2.2,70,Chuva
MET2024-2002,SBFL,2024-07-20 03:00,12.1,1021.2,7782,19,38,2.2,37,Chuva
MET2024-2003,SBFL,2024-07-20 06:00,11.0,1021.8,7782,19,30,2.2,59,Chuva
MET2024-2004,SBFL,2024-07-20 09:00,12.1,1021.2,7782,19,36,2.2,33,Chuva
MET2024-2005,SBFL,2024-07-20 12:00,13.2,1020.7,7782,19,40,2.2,58,Chuva
MET2024-2001,SBSV,2024-07-20 00:00,24.0,1016.6,11024,20,30,0.9,53,Chuva
MET2024-2002,SBSV,2024-07-20 03:00,22.9,1017.1,11024,20,40,0.9,38,Chuva
MET2024-2003,SBSV,2024-07-20 06:00,21.8,1017.6,11024,20,42,0.9,31,Chuva
MET2024-2004,SBSV,2024-07-20 09:00,22.9,1017.1,11024,20,39,0.9,25,Chuva
MET2024-2005,SBSV,2024-07-20 12:00,24.0,1016.6,11024,20,35,0.9,26,Chuva
MET2024-2001,SBCG,2024-07-20 00:00,20.0,1012.9,8947,16,32,1.6,46,Chuva
MET2024-2002,SBCG,2024-07-20 03:00,18.9,1013.4,8947,16,35,1.6,31,Chuva
MET2024-2003,SBCG,2024-07-20 06:00,17.8,1014.0,8947,16,35,1.6,33,Chuva
MET2024-2004,SBCG,2024-07-20 09:00,18.9,1013.4,8947,16,33,1.6,27,Chuva
MET2024-2005,SBCG,2024-07-20 12:00,20.0,1012.9,8947,16,31,1.6,50,Chuva
MET2024-2101,SBGR,2024-07-21 00:00,19.4,1013.9,8967,13,31,1.4,37,Chuva
MET2024-2102,SBGR,2024-07-21 03:00,18.3,1014.5,8967,13,28,1.4,17,Chuva
MET2024-2103,SBGR,2024-07-21 06:00,17.2,1015.0,8967,13,32,1.4,44,Chuva
MET2024-2104,SBGR,2024-07-21 09:00,18.3,1014.5,8967,13,25,1.4,54,Chuva
MET2024-2105,SBGR,2024-07-21 12:00,19.4,1013.9,8967,13,29,1.4,31,Chuva
MET2024-2101,SBGL,2024-07-21 00:00,21.6,1016.9,9448,17,30,1.2,45,Chuva
MET2024-2102,SBGL,2024-07-21 03:00,20.5,1017.5,9448,17,29,1.2,35,Chuva
MET2024-2103,SBGL,2024-07-21 06:00,19.4,1018.0,9448,17,27,1.2,21,Chuva
MET2024-2104,SBGL,2024-07-21 09:00,20.5,1017.5,9448,17,33,1.2,44,Chuva
MET2024-2105,SBGL,2024-07-21 12:00,21.6,1016.9,9448,17,35,1.2,39,Chuva
MET2024-2101,SBBR,2024-07-21 00:00,24.4,1014.8,11468,10,33,0.6,29,Chuva
MET2024-2102,SBBR,2024-07-21 03:00,23.3,1015.3,11468,10,24,0.6,22,Chuva
MET2024-2103,SBBR,2024-07-21 06:00,22.2,1015.8,11468,10,34,0.6,22,Chuva
MET2024-2104,SBBR,2024-07-21 09:00,23.3,1015.3,11468,10,33,0.6,23,Chuva
MET2024-2105,SBBR,2024-07-21 12:00,24.4,1014.8,11468,10,28,0.6,42,Chuva
MET2024-2101,SBCF,2024-07-21 00:00,18.3,1012.6,9524,12,29,0.6,44,Chuva
MET2024-2102,SBCF,2024-07-21 03:00,17.2,1013.2,9524,12,27,0.6,37,Chuva
MET2024-2103,SBCF,2024-07-21 06:00,16.1,1013.7,9524,12,33,0.6,35,Chuva
MET2024-2104,SBCF,2024-07-21 09:00,17.2,1013.2,9524,12,33,0.6,22,Chuva
MET2024-2105,SBCF,2024-07-21 12:00,18.3,1012.6,9524,12,29,0.6,17,Chuva
MET2024-2101,SBPA,2024-07-21 00:00,17.1,1013.1,6493,20,34,2.1,50,Chuva
MET2024-2102,SBPA,2024-07-21 03:00,16.0,1013.7,6493,20,40,2.1,43,Chuva
MET2024-2103,SBPA,2024-07-21 06:00,14.9,1014.2,6493,20,38,2.1,49,Chuva
MET2024-2104,SBPA,2024-07-21 09:00,16.0,1013.7,6493,20,41,2.1,61,Chuva
MET2024-2105,SBPA,2024-07-21 12:00,17.1,1013.1,6493,20,35,2.1,51,Chuva
MET2024-2101,SBCT,2024-07-21 00:00,16.0,1008.8,6818,22,37,1.3,43,Chuva
MET2024-2102,SBCT,2024-07-21 03:00,14.9,1009.4,6818,22,34,1.3,33,Chuva
MET2024-2103,SBCT,2024-07-21 06:00,13.8,1009.9,6818,22,43,1.3,45,Chuva
MET2024-2104,SBCT,2024-07-21 09:00,14.9,1009.4,6818,22,46,1.3,64,Chuva
MET2024-2105,SBCT,2024-07-21 12:00,16.0,1008.8,6818,22,39,1.3,56,Chuva
MET2024-2101,SBRF,2024-07-21 00:00,28.0,1004.9,12058,16,36,0.1,31,Ceu aberto
MET2024-2102,SBRF,2024-07-21 03:00,26.9,1005.5,12058,16,39,0.1,26,Ceu aberto
MET2024-2103,SBRF,2024-07-21 06:00,25.8,1006.0,12058,16,32,0.1,20,Ceu aberto
MET2024-2104,SBRF,2024-07-21 09:00,26.9,1005.5,12058,16,35,0.1,23,Ceu aberto
MET2024-2105,SBRF,2024-07-21 12:00,28.0,1004.9,12058,16,30,0.1,22,Ceu aberto
MET2024-2101,SBFL,2024-07-21 00:00,17.7,1020.2,8350,18,33,2.5,64,Chuva
MET2024-2102,SBFL,2024-07-21 03:00,16.6,1020.7,8350,18,36,2.5,44,Chuva
MET2024-2103,SBFL,2024-07-21 06:00,15.5,1021.3,8350,18,31,2.5,74,Chuva
MET2024-2104,SBFL,2024-07-21 09:00,16.6,1020.7,8350,18,43,2.5,75,Chuva
MET2024-2105,SBFL,2024-07-21 12:00,17.7,1020.2,8350,18,35,2.5,58,Chuva
MET2024-2101,SBSV,2024-07-21 00:00,24.6,1007.5,11835,8,20,0.3,56,Ceu aberto
MET2024-2102,SBSV,2024-07-21 03:00,23.5,1008.0,11835,8,26,0.3,24,Ceu aberto
MET2024-2103,SBSV,2024-07-21 06:00,22.4,1008.6,11835,8,32,0.3,24,Ceu aberto
MET2024-2104,SBSV,2024-07-21 09:00,23.5,1008.0,11835,8,27,0.3,14,Ceu aberto
MET2024-2105,SBSV,2024-07-21 12:00,24.6,1007.5,11835,8,32,0.3,41,Ceu aberto
MET2024-2101,SBCG,2024-07-21 00:00,24.9,1013.0,11247,14,26,0.8,35,Chuva
MET2024-2102,SBCG,2024-07-21 03:00,23.8,1013.6,11247,14,28,0.8,22,Chuva
MET2024-2103,SBCG,2024-07-21 06:00,22.7,1014.1,11247,14,37,0.8,22,Chuva
MET2024-2104,SBCG,2024-07-21 09:00,23.8,1013.6,11247,14,24,0.8,30,Chuva
MET2024-2105,SBCG,2024-07-21 12:00,24.9,1013.0,11247,14,27,0.8,28,Chuva
MET2024-2201,SBGR,2024-07-22 00:00,20.8,1011.7,9823,12,23,0.1,6,Ceu aberto
MET2024-2202,SBGR,2024-07-22 03:00,19.7,1012.2,9823,12,32,0.1,31,Ceu aberto
MET2024-2203,SBGR,2024-07-22 06:00,18.6,1012.8,9823,12,33,0.1,30,Ceu aberto
MET2024-2204,SBGR,2024-07-22 09:00,19.7,1012.2,9823,12,22,0.1,28,Ceu aberto
MET2024-2205,SBGR,2024-07-22 12:00,20.8,1011.7,9823,12,36,0.1,39,Ceu aberto
MET2024-2201,SBGL,2024-07-22 00:00,25.1,1007.8,11010,15,36,0.9,25,Chuva
MET2024-2202,SBGL,2024-07-22 03:00,24.0,1008.4,11010,15,37,0.9,42,Chuva
MET2024-2203,SBGL,2024-07-22 06:00,22.9,1008.9,11010,15,39,0.9,35,Chuva
MET2024-2204,SBGL,2024-07-22 09:00,24.0,1008.4,11010,15,26,0.9,30,Chuva
MET2024-2205,SBGL,2024-07-22 12:00,25.1,1007.8,11010,15,30,0.9,33,Chuva
MET2024-2201,SBBR,2024-07-22 00:00,25.5,1010.5,12182,7,30,0.0,22,Ceu aberto
MET2024-2202,SBBR,2024-07-22 03:00,24.4,1011.0,12182,7,31,0.0,29,Ceu aberto
MET2024-2203,SBBR,2024-07-22 06:00,23.3,1011.6,12182,7,23,0.0,17,Ceu aberto
MET2024-2204,SBBR,2024-07-22 09:00,24.4,1011.0,12182,7,28,0.0,9,Ceu aberto
MET2024-2205,SBBR,2024-07-22 12:00,25.5,1010.5,12182,7,31,0.0,19,Ceu aberto
MET2024-2201,SBCF,2024-07-22 00:00,23.4,1009.8,9803,12,32,0.8,22,Chuva
MET2024-2202,SBCF,2024-07-22 03:00,22.3,1010.4,9803,12,27,0.8,42,Chuva
MET2024-2203,SBCF,2024-07-22 06:00,21.2,1010.9,9803,12,33,0.8,42,Chuva
MET2024-2204,SBCF,2024-07-22 09:00,22.3,1010.4,9803,12,29,0.8,31,Chuva
MET2024-2205,SBCF,2024-07-22 12:00,23.4,1009.8,9803,12,29,0.8,40,Chuva
MET2024-2201,SBPA,2024-07-22 00:00,14.4,1013.8,8007,19,41,1.4,30,Chuva
MET2024-2202,SBPA,2024-07-22 03:00,13.3,1014.4,8007,19,34,1.4,34,Chuva
MET2024-2203,SBPA,2024-07-22 06:00,12.2,1014.9,8007,19,41,1.4,35,Chuva
MET2024-2204,SBPA,2024-07-22 09:00,13.3,1014.4,8007,19,31,1.4,45,Chuva
MET2024-2205,SBPA,2024-07-22 12:00,14.4,1013.8,8007,19,39,1.4,10,Chuva
MET2024-2201,SBCT,2024-07-22 00:00,16.0,1016.0,7509,19,33,1.2,33,Chuva
