id_voo,codigo_voo,data,horario_previsto,horario_realizado,aeroporto_origem,aeroporto_destino,id_rota,matricula_aeronave,atraso_minutos,status,motivo_atraso,cancelado,desviado
2023-000557,XYZ230557,2023-07-14,12:00,2023-07-14 12:42,SBGL,SBBR,ROT010,PR-EHX,42,Desviado,Meteorologia,0,1
2023-000558,XYZ230558,2023-07-14,12:00,2023-07-14 12:14,SBGL,SBCF,ROT011,PR-FKA,14,Realizado,Meteorologia,0,0
2023-000559,XYZ230559,2023-07-14,12:00,2023-07-14 12:23,SBGL,SBPA,ROT012,PR-GMB,23,Realizado,Meteorologia,0,0
2023-000560,XYZ230560,2023-07-14,12:00,2023-07-14 12:12,SBGL,SBCT,ROT013,PR-HNC,12,Realizado,Meteorologia,0,0
2023-000561,XYZ230561,2023-07-15,00:00,2023-07-15 00:49,SBGR,SBGL,ROT001,PR-JRD,49,Desviado,Meteorologia,0,1
2023-000562,XYZ230562,2023-07-15,00:00,2023-07-15 00:26,SBGR,SBBR,ROT002,PR-KSE,26,Realizado,Meteorologia,0,0
2023-000563,XYZ230563,2023-07-15,00:00,2023-07-15 00:34,SBGR,SBCF,ROT003,PR-LTF,34,Realizado,Meteorologia,0,0
2023-000564,XYZ230564,2023-07-15,00:00,2023-07-15 00:28,SBGR,SBPA,ROT004,PR-MUG,28,Realizado,Meteorologia,0,0
2023-000565,XYZ230565,2023-07-15,00:00,2023-07-15 00:28,SBGL,SBBR,ROT010,PR-NVH,28,Realizado,Meteorologia,0,0
2023-000566,XYZ230566,2023-07-15,00:00,2023-07-15 00:31,SBGL,SBCF,ROT011,PR-PWL,31,Realizado,Meteorologia,0,0
2023-000567,XYZ230567,2023-07-15,00:00,2023-07-15 00:45,SBGL,SBPA,ROT012,PR-QXA,45,Realizado,Meteorologia,0,0
2023-000568,XYZ230568,2023-07-15,00:00,2023-07-15 00:29,SBGL,SBCT,ROT013,PR-RYB,29,Realizado,Meteorologia,0,0
2023-000569,XYZ230569,2023-07-15,03:00,2023-07-15 03:13,SBGR,SBGL,ROT001,PR-SCD,13,Realizado,Meteorologia,0,0
2023-000570,XYZ230570,2023-07-15,03:00,2023-07-15 03:33,SBGR,SBBR,ROT002,PR-TQJ,33,Realizado,Meteorologia,0,0
2023-000571,XYZ230571,2023-07-15,03:00,2023-07-15 03:21,SBGR,SBCF,ROT003,PR-UKM,21,Realizado,Meteorologia,0,0
2023-000572,XYZ230572,2023-07-15,03:00,2023-07-15 03:49,SBGR,SBPA,ROT004,PR-VPN,49,Realizado,Meteorologia,0,0
2023-000573,XYZ230573,2023-07-15,03:00,2023-07-15 03:29,SBGL,SBBR,ROT010,PR-WAR,29,Realizado,Meteorologia,0,0
2023-000574,XYZ230574,2023-07-15,03:00,,SBGL,SBCF,ROT011,PR-XBE,0,Cancelado,Meteorologia,1,0
2023-000575,XYZ230575,2023-07-15,03:00,2023-07-15 03:19,SBGL,SBPA,ROT012,PR-YCF,19,Realizado,Meteorologia,0,0
2023-000576,XYZ230576,2023-07-15,03:00,2023-07-15 03:49,SBGL,SBCT,ROT013,PR-ZDG,49,Realizado,Meteorologia,0,0
2023-000577,XYZ230577,2023-07-15,06:00,2023-07-15 06:47,SBGR,SBGL,ROT001,PR-ADH,47,Realizado,Meteorologia,0,0
2023-000578,XYZ230578,2023-07-15,06:00,2023-07-15 06:19,SBGR,SBBR,ROT002,PR-BKR,19,Realizado,Meteorologia,0,0
2023-000579,XYZ230579,2023-07-15,06:00,2023-07-15 06:44,SBGR,SBCF,ROT003,PR-CEV,44,Realizado,Meteorologia,0,0
2023-000580,XYZ230580,2023-07-15,06:00,2023-07-15 06:21,SBGR,SBPA,ROT004,PR-DQF,21,Realizado,Meteorologia,0,0
2023-000581,XYZ230581,2023-07-15,06:00,2023-07-15 06:36,SBGL,SBBR,ROT010,PR-EHX,36,Realizado,Meteorologia,0,0
2023-000582,XYZ230582,2023-07-15,06:00,2023-07-15 06:31,SBGL,SBCF,ROT011,PR-FKA,31,Realizado,Meteorologia,0,0
2023-000583,XYZ230583,2023-07-15,06:00,2023-07-15 06:23,SBGL,SBPA,ROT012,PR-GMB,23,Realizado,Meteorologia,0,0
2023-000584,XYZ230584,2023-07-15,06:00,2023-07-15 06:13,SBGL,SBCT,ROT013,PR-HNC,13,Realizado,Meteorologia,0,0
2023-000585,XYZ230585,2023-07-15,09:00,2023-07-15 09:36,SBGR,SBGL,ROT001,PR-JRD,36,Realizado,Meteorologia,0,0
2023-000586,XYZ230586,2023-07-15,09:00,2023-07-15 09:40,SBGR,SBBR,ROT002,PR-KSE,40,Realizado,Meteorologia,0,0
2023-000587,XYZ230587,2023-07-15,09:00,2023-07-15 09:40,SBGR,SBCF,ROT003,PR-LTF,40,Realizado,Meteorologia,0,0
2023-000588,XYZ230588,2023-07-15,09:00,2023-07-15 09:22,SBGR,SBPA,ROT004,PR-MUG,22,Realizado,Meteorologia,0,0
2023-000589,XYZ230589,2023-07-15,09:00,2023-07-15 09:30,SBGL,SBBR,ROT010,PR-NVH,30,Realizado,Meteorologia,0,0
2023-000590,XYZ230590,2023-07-15,09:00,2023-07-15 09:22,SBGL,SBCF,ROT011,PR-PWL,22,Realizado,Meteorologia,0,0
2023-000591,XYZ230591,2023-07-15,09:00,2023-07-15 09:42,SBGL,SBPA,ROT012,PR-QXA,42,Realizado,Meteorologia,0,0
2023-000592,XYZ230592,2023-07-15,09:00,,SBGL,SBCT,ROT013,PR-RYB,0,Cancelado,Meteorologia,1,0
2023-000593,XYZ230593,2023-07-15,12:00,2023-07-15 12:38,SBGR,SBGL,ROT001,PR-SCD,38,Realizado,Meteorologia,0,0
2023-000594,XYZ230594,2023-07-15,12:00,2023-07-15 12:45,SBGR,SBBR,ROT002,PR-TQJ,45,Realizado,Meteorologia,0,0
2023-000595,XYZ230595,2023-07-15,12:00,,SBGR,SBCF,ROT003,PR-UKM,0,Cancelado,Meteorologia,1,0
2023-000596,XYZ230596,2023-07-15,12:00,2023-07-15 12:27,SBGR,SBPA,ROT004,PR-VPN,27,Realizado,Meteorologia,0,0
2023-000597,XYZ230597,2023-07-15,12:00,2023-07-15 12:32,SBGL,SBBR,ROT010,PR-WAR,32,Realizado,Meteorologia,0,0
2023-000598,XYZ230598,2023-07-15,12:00,2023-07-15 12:43,SBGL,SBCF,ROT011,PR-XBE,43,Realizado,Meteorologia,0,0
2023-000599,XYZ230599,2023-07-15,12:00,,SBGL,SBPA,ROT012,PR-YCF,0,Cancelado,Meteorologia,1,0
2023-000600,XYZ230600,2023-07-15,12:00,2023-07-15 12:36,SBGL,SBCT,ROT013,PR-ZDG,36,Realizado,Meteorologia,0,0
2023-000601,XYZ230601,2023-07-16,00:00,2023-07-16 00:15,SBGR,SBGL,ROT001,PR-ADH,15,Realizado,Meteorologia,0,0
2023-000602,XYZ230602,2023-07-16,00:00,2023-07-16 00:40,SBGR,SBBR,ROT002,PR-BKR,40,Desviado,Meteorologia,0,1
2023-000603,XYZ230603,2023-07-16,00:00,2023-07-16 00:47,SBGR,SBCF,ROT003,PR-CEV,47,Realizado,Meteorologia,0,0
2023-000604,XYZ230604,2023-07-16,00:00,2023-07-16 00:16,SBGR,SBPA,ROT004,PR-DQF,16,Realizado,Meteorologia,0,0
2023-000605,XYZ230605,2023-07-16,00:00,2023-07-16 00:27,SBGL,SBBR,ROT010,PR-EHX,27,Realizado,Meteorologia,0,0
2023-000606,XYZ230606,2023-07-16,00:00,2023-07-16 00:44,SBGL,SBCF,ROT011,PR-FKA,44,Realizado,Meteorologia,0,0
2023-000607,XYZ230607,2023-07-16,00:00,2023-07-16 00:30,SBGL,SBPA,ROT012,PR-GMB,30,Realizado,Meteorologia,0,0
2023-000608,XYZ230608,2023-07-16,00:00,2023-07-16 00:59,SBGL,SBCT,ROT013,PR-HNC,59,Desviado,Meteorologia,0,1
2023-000609,XYZ230609,2023-07-16,03:00,2023-07-16 03:11,SBGR,SBGL,ROT001,PR-JRD,11,Realizado,Meteorologia,0,0
2023-000610,XYZ230610,2023-07-16,03:00,2023-07-16 03:46,SBGR,SBBR,ROT002,PR-KSE,46,Realizado,Meteorologia,0,0
2023-000611,XYZ230611,2023-07-16,03:00,2023-07-16 03:48,SBGR,SBCF,ROT003,PR-LTF,48,Desviado,Meteorologia,0,1
2023-000612,XYZ230612,2023-07-16,03:00,2023-07-16 03:21,SBGR,SBPA,ROT004,PR-MUG,21,Realizado,Meteorologia,0,0
2023-000613,XYZ230613,2023-07-16,03:00,2023-07-16 03:25,SBGL,SBBR,ROT010,PR-NVH,25,Realizado,Meteorologia,0,0
2023-000614,XYZ230614,2023-07-16,03:00,2023-07-16 03:47,SBGL,SBCF,ROT011,PR-PWL,47,Realizado,Meteorologia,0,0
2023-000615,XYZ230615,2023-07-16,03:00,2023-07-16 03:12,SBGL,SBPA,ROT012,PR-QXA,12,Realizado,Meteorologia,0,0
2023-000616,XYZ230616,2023-07-16,03:00,2023-07-16 03:31,SBGL,SBCT,ROT013,PR-RYB,31,Realizado,Meteorologia,0,0
2023-000617,XYZ230617,2023-07-16,06:00,2023-07-16 06:48,SBGR,SBGL,ROT001,PR-SCD,48,Realizado,Meteorologia,0,0
2023-000618,XYZ230618,2023-07-16,06:00,2023-07-16 06:42,SBGR,SBBR,ROT002,PR-TQJ,42,Realizado,Meteorologia,0,0
2023-000619,XYZ230619,2023-07-16,06:00,2023-07-16 06:13,SBGR,SBCF,ROT003,PR-UKM,13,Realizado,Meteorologia,0,0
2023-000620,XYZ230620,2023-07-16,06:00,2023-07-16 06:45,SBGR,SBPA,ROT004,PR-VPN,45,Realizado,Meteorologia,0,0
2023-000621,XYZ230621,2023-07-16,06:00,2023-07-16 06:15,SBGL,SBBR,ROT010,PR-WAR,15,Realizado,Meteorologia,0,0
2023-000622,XYZ230622,2023-07-16,06:00,2023-07-16 06:48,SBGL,SBCF,ROT011,PR-XBE,48,Realizado,Meteorologia,0,0
2023-000623,XYZ230623,2023-07-16,06:00,2023-07-16 06:27,SBGL,SBPA,ROT012,PR-YCF,27,Realizado,Meteorologia,0,0
2023-000624,XYZ230624,2023-07-16,06:00,2023-07-16 06:20,SBGL,SBCT,ROT013,PR-ZDG,20,Desviado,Meteorologia,0,1
2023-000625,XYZ230625,2023-07-16,09:00,2023-07-16 09:30,SBGR,SBGL,ROT001,PR-ADH,30,Realizado,Meteorologia,0,0
2023-000626,XYZ230626,2023-07-16,09:00,2023-07-16 09:37,SBGR,SBBR,ROT002,PR-BKR,37,Realizado,Meteorologia,0,0
2023-000627,XYZ230627,2023-07-16,09:00,2023-07-16 09:40,SBGR,SBCF,ROT003,PR-CEV,40,Realizado,Meteorologia,0,0
2023-000628,XYZ230628,2023-07-16,09:00,2023-07-16 09:49,SBGR,SBPA,ROT004,PR-DQF,49,Realizado,Meteorologia,0,0
2023-000629,XYZ230629,2023-07-16,09:00,2023-07-16 09:22,SBGL,SBBR,ROT010,PR-EHX,22,Realizado,Meteorologia,0,0
2023-000630,XYZ230630,2023-07-16,09:00,2023-07-16 09:45,SBGL,SBCF,ROT011,PR-FKA,45,Realizado,Meteorologia,0,0
2023-000631,XYZ230631,2023-07-16,09:00,2023-07-16 09:47,SBGL,SBPA,ROT012,PR-GMB,47,Realizado,Meteorologia,0,0
2023-000632,XYZ230632,2023-07-16,09:00,2023-07-16 09:54,SBGL,SBCT,ROT013,PR-HNC,54,Desviado,Meteorologia,0,1
2023-000633,XYZ230633,2023-07-16,12:00,2023-07-16 12:44,SBGR,SBGL,ROT001,PR-JRD,44,Realizado,Meteorologia,0,0
2023-000634,XYZ230634,2023-07-16,12:00,2023-07-16 12:45,SBGR,SBBR,ROT002,PR-KSE,45,Realizado,Meteorologia,0,0
2023-000635,XYZ230635,2023-07-16,12:00,2023-07-16 12:22,SBGR,SBCF,ROT003,PR-LTF,22,Realizado,Meteorologia,0,0
2023-000636,XYZ230636,2023-07-16,12:00,,SBGR,SBPA,ROT004,PR-MUG,0,Cancelado,Meteorologia,1,0
2023-000637,XYZ230637,2023-07-16,12:00,2023-07-16 12:40,SBGL,SBBR,ROT010,PR-NVH,40,Desviado,Meteorologia,0,1
2023-000638,XYZ230638,2023-07-16,12:00,2023-07-16 12:37,SBGL,SBCF,ROT011,PR-PWL,37,Realizado,Meteorologia,0,0
2023-000639,XYZ230639,2023-07-16,12:00,2023-07-16 12:40,SBGL,SBPA,ROT012,PR-QXA,40,Desviado,Meteorologia,0,1
2023-000640,XYZ230640,2023-07-16,12:00,2023-07-16 12:38,SBGL,SBCT,ROT013,PR-RYB,38,Realizado,Meteorologia,0,0
2023-000641,XYZ230641,2023-07-17,00:00,2023-07-17 00:46,SBGR,SBGL,ROT001,PR-SCD,46,Realizado,Meteorologia,0,0
2023-000642,XYZ230642,2023-07-17,00:00,2023-07-17 00:45,SBGR,SBBR,ROT002,PR-TQJ,45,Realizado,Meteorologia,0,0
2023-000643,XYZ230643,2023-07-17,00:00,2023-07-17 00:13,SBGR,SBCF,ROT003,PR-UKM,13,Realizado,Meteorologia,0,0
2023-000644,XYZ230644,2023-07-17,00:00,2023-07-17 00:23,SBGR,SBPA,ROT004,PR-VPN,23,Desviado,Meteorologia,0,1
2023-000645,XYZ230645,2023-07-17,00:00,2023-07-17 00:38,SBGL,SBBR,ROT010,PR-WAR,38,Realizado,Meteorologia,0,0
2023-000646,XYZ230646,2023-07-17,00:00,2023-07-17 00:21,SBGL,SBCF,ROT011,PR-XBE,21,Desviado,Meteorologia,0,1
2023-000647,XYZ230647,2023-07-17,00:00,2023-07-17 00:17,SBGL,SBPA,ROT012,PR-YCF,17,Realizado,Meteorologia,0,0
2023-000648,XYZ230648,2023-07-17,00:00,2023-07-17 00:39,SBGL,SBCT,ROT013,PR-ZDG,39,Realizado,Meteorologia,0,0
2023-000649,XYZ230649,2023-07-17,03:00,2023-07-17 03:48,SBGR,SBGL,ROT001,PR-ADH,48,Realizado,Meteorologia,0,0
2023-000650,XYZ230650,2023-07-17,03:00,2023-07-17 03:32,SBGR,SBBR,ROT002,PR-BKR,32,Realizado,Meteorologia,0,0
2023-000651,XYZ230651,2023-07-17,03:00,2023-07-17 03:35,SBGR,SBCF,ROT003,PR-CEV,35,Realizado,Meteorologia,0,0
2023-000652,XYZ230652,2023-07-17,03:00,2023-07-17 03:14,SBGR,SBPA,ROT004,PR-DQF,14,Realizado,Meteorologia,0,0
2023-000653,XYZ230653,2023-07-17,03:00,2023-07-17 03:33,SBGL,SBBR,ROT010,PR-EHX,33,Realizado,Meteorologia,0,0
2023-000654,XYZ230654,2023-07-17,03:00,2023-07-17 03:47,SBGL,SBCF,ROT011,PR-FKA,47,Realizado,Meteorologia,0,0
2023-000655,XYZ230655,2023-07-17,03:00,2023-07-17 03:17,SBGL,SBPA,ROT012,PR-GMB,17,Realizado,Meteorologia,0,0
2023-000656,XYZ230656,2023-07-17,03:00,2023-07-17 03:27,SBGL,SBCT,ROT013,PR-HNC,27,Desviado,Meteorologia,0,1
2023-000657,XYZ230657,2023-07-17,06:00,2023-07-17 06:15,SBGR,SBGL,ROT001,PR-JRD,15,Realizado,Meteorologia,0,0
2023-000658,XYZ230658,2023-07-17,06:00,2023-07-17 06:25,SBGR,SBBR,ROT002,PR-KSE,25,Realizado,Meteorologia,0,0
2023-000659,XYZ230659,2023-07-17,06:00,2023-07-17 06:43,SBGR,SBCF,ROT003,PR-LTF,43,Realizado,Meteorologia,0,0
2023-000660,XYZ230660,2023-07-17,06:00,2023-07-17 06:10,SBGR,SBPA,ROT004,PR-MUG,10,Realizado,Meteorologia,0,0
2023-000661,XYZ230661,2023-07-17,06:00,2023-07-17 06:21,SBGL,SBBR,ROT010,PR-NVH,21,Desviado,Meteorologia,0,1
2023-000662,XYZ230662,2023-07-17,06:00,2023-07-17 06:22,SBGL,SBCF,ROT011,PR-PWL,22,Realizado,Meteorologia,0,0
2023-000663,XYZ230663,2023-07-17,06:00,2023-07-17 06:13,SBGL,SBPA,ROT012,PR-QXA,13,Realizado,Meteorologia,0,0
2023-000664,XYZ230664,2023-07-17,06:00,,SBGL,SBCT,ROT013,PR-RYB,0,Cancelado,Meteorologia,1,0
2023-000665,XYZ230665,2023-07-17,09:00,2023-07-17 09:33,SBGR,SBGL,ROT001,PR-SCD,33,Realizado,Meteorologia,0,0
2023-000666,XYZ230666,2023-07-17,09:00,2023-07-17 09:39,SBGR,SBBR,ROT002,PR-TQJ,39,Realizado,Meteorologia,0,0
2023-000667,XYZ230667,2023-07-17,09:00,2023-07-17 09:16,SBGR,SBCF,ROT003,PR-UKM,16,Realizado,Meteorologia,0,0
2023-000668,XYZ230668,2023-07-17,09:00,2023-07-17 09:43,SBGR,SBPA,ROT004,PR-VPN,43,Realizado,Meteorologia,0,0
2023-000669,XYZ230669,2023-07-17,09:00,2023-07-17 09:15,SBGL,SBBR,ROT010,PR-WAR,15,Realizado,Meteorologia,0,0
2023-000670,XYZ230670,2023-07-17,09:00,2023-07-17 09:21,SBGL,SBCF,ROT011,PR-XBE,21,Desviado,Meteorologia,0,1
2023-000671,XYZ230671,2023-07-17,09:00,2023-07-17 09:31,SBGL,SBPA,ROT012,PR-YCF,31,Realizado,Meteorologia,0,0
2023-000672,XYZ230672,2023-07-17,09:00,2023-07-17 09:26,SBGL,SBCT,ROT013,PR-ZDG,26,Realizado,Meteorologia,0,0
2023-000673,XYZ230673,2023-07-17,12:00,2023-07-17 12:37,SBGR,SBGL,ROT001,PR-ADH,37,Realizado,Meteorologia,0,0
2023-000674,XYZ230674,2023-07-17,12:00,2023-07-17 12:34,SBGR,SBBR,ROT002,PR-BKR,34,Realizado,Meteorologia,0,0
2023-000675,XYZ230675,2023-07-17,12:00,2023-07-17 12:38,SBGR,SBCF,ROT003,PR-CEV,38,Realizado,Meteorologia,0,0
2023-000676,XYZ230676,2023-07-17,12:00,2023-07-17 12:38,SBGR,SBPA,ROT004,PR-DQF,38,Realizado,Meteorologia,0,0
2023-000677,XYZ230677,2023-07-17,12:00,2023-07-17 12:15,SBGL,SBBR,ROT010,PR-EHX,15,Realizado,Meteorologia,0,0
2023-000678,XYZ230678,2023-07-17,12:00,2023-07-17 12:39,SBGL,SBCF,ROT011,PR-FKA,39,Desviado,Meteorologia,0,1
2023-000679,XYZ230679,2023-07-17,12:00,2023-07-17 12:21,SBGL,SBPA,ROT012,PR-GMB,21,Realizado,Meteorologia,0,0
2023-000680,XYZ230680,2023-07-17,12:00,2023-07-17 12:26,SBGL,SBCT,ROT013,PR-HNC,26,Realizado,Meteorologia,0,0
2023-000681,XYZ230681,2023-07-18,00:00,2023-07-18 00:48,SBGR,SBGL,ROT001,PR-JRD,48,Realizado,Meteorologia,0,0
2023-000682,XYZ230682,2023-07-18,00:00,2023-07-18 00:38,SBGR,SBBR,ROT002,PR-KSE,38,Realizado,Meteorologia,0,0
2023-000683,XYZ230683,2023-07-18,00:00,2023-07-18 00:40,SBGR,SBCF,ROT003,PR-LTF,40,Realizado,Meteorologia,0,0
2023-000684,XYZ230684,2023-07-18,00:00,2023-07-18 00:23,SBGR,SBPA,ROT004,PR-MUG,23,Realizado,Meteorologia,0,0
2023-000685,XYZ230685,2023-07-18,00:00,2023-07-18 00:31,SBGL,SBBR,ROT010,PR-NVH,31,Realizado,Meteorologia,0,0
2023-000686,XYZ230686,2023-07-18,00:00,2023-07-18 00:35,SBGL,SBCF,ROT011,PR-PWL,35,Realizado,Meteorologia,0,0
2023-000687,XYZ230687,2023-07-18,00:00,2023-07-18 00:35,SBGL,SBPA,ROT012,PR-QXA,35,Realizado,Meteorologia,0,0
2023-000688,XYZ230688,2023-07-18,00:00,2023-07-18 00:12,SBGL,SBCT,ROT013,PR-RYB,12,Realizado,Meteorologia,0,0
2023-000689,XYZ230689,2023-07-18,03:00,2023-07-18 03:22,SBGR,SBGL,ROT001,PR-SCD,22,Realizado,Meteorologia,0,0
2023-000690,XYZ230690,2023-07-18,03:00,2023-07-18 03:40,SBGR,SBBR,ROT002,PR-TQJ,40,Realizado,Meteorologia,0,0
2023-000691,XYZ230691,2023-07-18,03:00,2023-07-18 03:22,SBGR,SBCF,ROT003,PR-UKM,22,Realizado,Meteorologia,0,0
2023-000692,XYZ230692,2023-07-18,03:00,2023-07-18 03:40,SBGR,SBPA,ROT004,PR-VPN,40,Realizado,Meteorologia,0,0
2023-000693,XYZ230693,2023-07-18,03:00,2023-07-18 03:33,SBGL,SBBR,ROT010,PR-WAR,33,Realizado,Meteorologia,0,0
2023-000694,XYZ230694,2023-07-18,03:00,2023-07-18 03:12,SBGL,SBCF,ROT011,PR-XBE,12,Realizado,Meteorologia,0,0
2023-000695,XYZ230695,2023-07-18,03:00,2023-07-18 03:35,SBGL,SBPA,ROT012,PR-YCF,35,Realizado,Meteorologia,0,0
2023-000696,XYZ230696,2023-07-18,03:00,2023-07-18 03:16,SBGL,SBCT,ROT013,PR-ZDG,16,Realizado,Meteorologia,0,0
2023-000697,XYZ230697,2023-07-18,06:00,2023-07-18 06:12,SBGR,SBGL,ROT001,PR-ADH,12,Realizado,Meteorologia,0,0
2023-000698,XYZ230698,2023-07-18,06:00,2023-07-18 06:39,SBGR,SBBR,ROT002,PR-BKR,39,Realizado,Meteorologia,0,0
2023-000699,XYZ230699,2023-07-18,06:00,2023-07-18 06:56,SBGR,SBCF,ROT003,PR-CEV,56,Desviado,Meteorologia,0,1
2023-000700,XYZ230700,2023-07-18,06:00,2023-07-18 06:10,SBGR,SBPA,ROT004,PR-DQF,10,Realizado,Meteorologia,0,0
2023-000701,XYZ230701,2023-07-18,06:00,2023-07-18 06:25,SBGL,SBBR,ROT010,PR-EHX,25,Realizado,Meteorologia,0,0
2023-000702,XYZ230702,2023-07-18,06:00,2023-07-18 06:20,SBGL,SBCF,ROT011,PR-FKA,20,Desviado,Meteorologia,0,1
2023-000703,XYZ230703,2023-07-18,06:00,2023-07-18 06:43,SBGL,SBPA,ROT012,PR-GMB,43,Realizado,Meteorologia,0,0
2023-000704,XYZ230704,2023-07-18,06:00,,SBGL,SBCT,ROT013,PR-HNC,0,Cancelado,Meteorologia,1,0
2023-000705,XYZ230705,2023-07-18,09:00,2023-07-18 09:25,SBGR,SBGL,ROT001,PR-JRD,25,Realizado,Meteorologia,0,0
2023-000706,XYZ230706,2023-07-18,09:00,2023-07-18 09:33,SBGR,SBBR,ROT002,PR-KSE,33,Realizado,Meteorologia,0,0
2023-000707,XYZ230707,2023-07-18,09:00,2023-07-18 09:29,SBGR,SBCF,ROT003,PR-LTF,29,Realizado,Meteorologia,0,0
2023-000708,XYZ230708,2023-07-18,09:00,2023-07-18 09:11,SBGR,SBPA,ROT004,PR-MUG,11,Realizado,Meteorologia,0,0
2023-000709,XYZ230709,2023-07-18,09:00,2023-07-18 09:13,SBGL,SBBR,ROT010,PR-NVH,13,Realizado,Meteorologia,0,0
2023-000710,XYZ230710,2023-07-18,09:00,2023-07-18 09:42,SBGL,SBCF,ROT011,PR-PWL,42,Realizado,Meteorologia,0,0
2023-000711,XYZ230711,2023-07-18,09:00,2023-07-18 09:47,SBGL,SBPA,ROT012,PR-QXA,47,Realizado,Meteorologia,0,0
2023-000712,XYZ230712,2023-07-18,09:00,2023-07-18 09:49,SBGL,SBCT,ROT013,PR-RYB,49,Realizado,Meteorologia,0,0
2023-000713,XYZ230713,2023-07-18,12:00,2023-07-18 12:40,SBGR,SBGL,ROT001,PR-SCD,40,Realizado,Meteorologia,0,0
2023-000714,XYZ230714,2023-07-18,12:00,2023-07-18 12:37,SBGR,SBBR,ROT002,PR-TQJ,37,Realizado,Meteorologia,0,0
2023-000715,XYZ230715,2023-07-18,12:00,2023-07-18 12:43,SBGR,SBCF,ROT003,PR-UKM,43,Realizado,Meteorologia,0,0
2023-000716,XYZ230716,2023-07-18,12:00,2023-07-18 12:48,SBGR,SBPA,ROT004,PR-VPN,48,Realizado,Meteorologia,0,0
2023-000717,XYZ230717,2023-07-18,12:00,2023-07-18 12:20,SBGL,SBBR,ROT010,PR-WAR,20,Desviado,Meteorologia,0,1
2023-000718,XYZ230718,2023-07-18,12:00,2023-07-18 12:31,SBGL,SBCF,ROT011,PR-XBE,31,Realizado,Meteorologia,0,0
2023-000719,XYZ230719,2023-07-18,12:00,2023-07-18 12:43,SBGL,SBPA,ROT012,PR-YCF,43,Realizado,Meteorologia,0,0
2023-000720,XYZ230720,2023-07-18,12:00,2023-07-18 12:20,SBGL,SBCT,ROT013,PR-ZDG,20,Realizado,Meteorologia,0,0
2023-000721,XYZ230721,2023-07-19,00:00,2023-07-19 00:30,SBGR,SBGL,ROT001,PR-ADH,30,Realizado,Meteorologia,0,0
2023-000722,XYZ230722,2023-07-19,00:00,2023-07-19 00:25,SBGR,SBBR,ROT002,PR-BKR,25,Desviado,Meteorologia,0,1
2023-000723,XYZ230723,2023-07-19,00:00,2023-07-19 00:49,SBGR,SBCF,ROT003,PR-CEV,49,Realizado,Meteorologia,0,0
2023-000724,XYZ230724,2023-07-19,00:00,2023-07-19 00:32,SBGR,SBPA,ROT004,PR-DQF,32,Realizado,Meteorologia,0,0
2023-000725,XYZ230725,2023-07-19,00:00,2023-07-19 00:19,SBGL,SBBR,ROT010,PR-EHX,19,Realizado,Meteorologia,0,0
2023-000726,XYZ230726,2023-07-19,00:00,2023-07-19 00:37,SBGL,SBCF,ROT011,PR-FKA,37,Realizado,Meteorologia,0,0
2023-000727,XYZ230727,2023-07-19,00:00,2023-07-19 00:30,SBGL,SBPA,ROT012,PR-GMB,30,Realizado,Meteorologia,0,0
2023-000728,XYZ230728,2023-07-19,00:00,2023-07-19 00:34,SBGL,SBCT,ROT013,PR-HNC,34,Realizado,Meteorologia,0,0
2023-000729,XYZ230729,2023-07-19,03:00,2023-07-19 03:20,SBGR,SBGL,ROT001,PR-JRD,20,Realizado,Meteorologia,0,0
2023-000730,XYZ230730,2023-07-19,03:00,2023-07-19 03:13,SBGR,SBBR,ROT002,PR-KSE,13,Realizado,Meteorologia,0,0
2023-000731,XYZ230731,2023-07-19,03:00,2023-07-19 03:47,SBGR,SBCF,ROT003,PR-LTF,47,Realizado,Meteorologia,0,0
2023-000732,XYZ230732,2023-07-19,03:00,2023-07-19 03:26,SBGR,SBPA,ROT004,PR-MUG,26,Realizado,Meteorologia,0,0
2023-000733,XYZ230733,2023-07-19,03:00,2023-07-19 03:30,SBGL,SBBR,ROT010,PR-NVH,30,Realizado,Meteorologia,0,0
2023-000734,XYZ230734,2023-07-19,03:00,2023-07-19 03:48,SBGL,SBCF,ROT011,PR-PWL,48,Desviado,Meteorologia,0,1
2023-000735,XYZ230735,2023-07-19,03:00,2023-07-19 03:33,SBGL,SBPA,ROT012,PR-QXA,33,Realizado,Meteorologia,0,0
2023-000736,XYZ230736,2023-07-19,03:00,2023-07-19 03:41,SBGL,SBCT,ROT013,PR-RYB,41,Realizado,Meteorologia,0,0
2023-000737,XYZ230737,2023-07-19,06:00,2023-07-19 06:19,SBGR,SBGL,ROT001,PR-SCD,19,Realizado,Meteorologia,0,0
2023-000738,XYZ230738,2023-07-19,06:00,2023-07-19 06:23,SBGR,SBBR,ROT002,PR-TQJ,23,Realizado,Meteorologia,0,0
2023-000739,XYZ230739,2023-07-19,06:00,2023-07-19 06:25,SBGR,SBCF,ROT003,PR-UKM,25,Realizado,Meteorologia,0,0
2023-000740,XYZ230740,2023-07-19,06:00,2023-07-19 06:45,SBGR,SBPA,ROT004,PR-VPN,45,Realizado,Meteorologia,0,0
2023-000741,XYZ230741,2023-07-19,06:00,2023-07-19 06:26,SBGL,SBBR,ROT010,PR-WAR,26,Realizado,Meteorologia,0,0
2023-000742,XYZ230742,2023-07-19,06:00,2023-07-19 06:38,SBGL,SBCF,ROT011,PR-XBE,38,Realizado,Meteorologia,0,0
