id_registro_meteo,aeroporto,data_hora,temperatura_c,pressao_hpa,visibilidade_m,vento_kmh,rajada_kmh,precipitacao_mm,cobertura_nuvens_pct,condicao_meteorologica
MET2023-1704,SBGL,2023-07-17 09:00,19.2,1004.0,10404,12,34,1.3,34,Chuva
MET2023-1705,SBGL,2023-07-17 12:00,20.2,1003.5,10404,12,32,1.3,48,Chuva
MET2023-1701,SBBR,2023-07-17 00:00,23.9,1014.6,10082,11,23,0.2,21,Ceu aberto
MET2023-1702,SBBR,2023-07-17 03:00,22.8,1015.2,10082,11,32,0.2,15,Ceu aberto
MET2023-1703,SBBR,2023-07-17 06:00,21.8,1015.7,10082,11,35,0.2,22,Ceu aberto
MET2023-1704,SBBR,2023-07-17 09:00,22.8,1015.2,10082,11,24,0.2,11,Ceu aberto
MET2023-1705,SBBR,2023-07-17 12:00,23.9,1014.6,10082,11,24,0.2,11,Ceu aberto
MET2023-1701,SBCF,2023-07-17 00:00,21.6,1014.2,9652,15,36,0.7,19,Chuva
MET2023-1702,SBCF,2023-07-17 03:00,20.5,1014.7,9652,15,38,0.7,26,Chuva
MET2023-1703,SBCF,2023-07-17 06:00,19.5,1015.2,9652,15,39,0.7,19,Chuva
MET2023-1704,SBCF,2023-07-17 09:00,20.5,1014.7,9652,15,37,0.7,45,Chuva
MET2023-1705,SBCF,2023-07-17 12:00,21.6,1014.2,9652,15,35,0.7,13,Chuva
MET2023-1701,SBPA,2023-07-17 00:00,14.7,1014.2,5621,25,50,3.2,81,Chuva
MET2023-1702,SBPA,2023-07-17 03:00,13.6,1014.8,5621,25,36,3.2,74,Chuva
MET2023-1703,SBPA,2023-07-17 06:00,12.6,1015.3,5621,25,40,3.2,52,Chuva
MET2023-1704,SBPA,2023-07-17 09:00,13.6,1014.8,5621,25,46,3.2,63,Chuva
MET2023-1705,SBPA,2023-07-17 12:00,14.7,1014.2,5621,25,43,3.2,70,Chuva
MET2023-1701,SBCT,2023-07-17 00:00,10.0,1017.9,7214,25,46,3.0,63,Chuva
MET2023-1702,SBCT,2023-07-17 03:00,9.0,1018.5,7214,25,46,3.0,60,Chuva
MET2023-1703,SBCT,2023-07-17 06:00,8.0,1019.0,7214,25,48,3.0,71,Chuva
MET2023-1704,SBCT,2023-07-17 09:00,9.0,1018.5,7214,25,38,3.0,51,Chuva
MET2023-1705,SBCT,2023-07-17 12:00,10.0,1017.9,7214,25,50,3.0,52,Chuva
MET2023-1701,SBRF,2023-07-17 00:00,27.7,1013.5,12255,21,37,0.3,30,Ceu aberto
MET2023-1702,SBRF,2023-07-17 03:00,26.6,1014.0,12255,21,33,0.3,30,Ceu aberto
MET2023-1703,SBRF,2023-07-17 06:00,25.6,1014.5,12255,21,37,0.3,32,Ceu aberto
MET2023-1704,SBRF,2023-07-17 09:00,26.6,1014.0,12255,21,31,0.3,8,Ceu aberto
MET2023-1705,SBRF,2023-07-17 12:00,27.7,1013.5,12255,21,42,0.3,20,Ceu aberto
MET2023-1701,SBFL,2023-07-17 00:00,16.9,1019.5,9509,20,42,2.3,56,Chuva
MET2023-1702,SBFL,2023-07-17 03:00,15.9,1020.0,9509,20,38,2.3,43,Chuva
MET2023-1703,SBFL,2023-07-17 06:00,14.8,1020.5,9509,20,43,2.3,51,Chuva
MET2023-1704,SBFL,2023-07-17 09:00,15.9,1020.0,9509,20,33,2.3,42,Chuva
MET2023-1705,SBFL,2023-07-17 12:00,16.9,1019.5,9509,20,43,2.3,43,Chuva
MET2023-1701,SBSV,2023-07-17 00:00,26.5,1013.6,10654,13,37,1.3,41,Chuva
MET2023-1702,SBSV,2023-07-17 03:00,25.5,1014.1,10654,13,23,1.3,35,Chuva
MET2023-1703,SBSV,2023-07-17 06:00,24.5,1014.6,10654,13,31,1.3,40,Chuva
MET2023-1704,SBSV,2023-07-17 09:00,25.5,1014.1,10654,13,27,1.3,28,Chuva
MET2023-1705,SBSV,2023-07-17 12:00,26.5,1013.6,10654,13,32,1.3,25,Chuva
MET2023-1701,SBCG,2023-07-17 00:00,23.7,1009.1,10279,13,30,0.7,39,Chuva
MET2023-1702,SBCG,2023-07-17 03:00,22.6,1009.6,10279,13,34,0.7,25,Chuva
MET2023-1703,SBCG,2023-07-17 06:00,21.6,1010.1,10279,13,29,0.7,28,Chuva
MET2023-1704,SBCG,2023-07-17 09:00,22.6,1009.6,10279,13,38,0.7,43,Chuva
MET2023-1705,SBCG,2023-07-17 12:00,23.7,1009.1,10279,13,33,0.7,41,Chuva
MET2023-1801,SBGR,2023-07-18 00:00,18.5,1010.8,8760,14,31,1.0,25,Chuva
MET2023-1802,SBGR,2023-07-18 03:00,17.4,1011.3,8760,14,39,1.0,35,Chuva
MET2023-1803,SBGR,2023-07-18 06:00,16.4,1011.8,8760,14,27,1.0,27,Chuva
MET2023-1804,SBGR,2023-07-18 09:00,17.4,1011.3,8760,14,39,1.0,33,Chuva
MET2023-1805,SBGR,2023-07-18 12:00,18.5,1010.8,8760,14,35,1.0,26,Chuva
MET2023-1801,SBGL,2023-07-18 00:00,20.2,1019.0,9132,10,28,0.9,27,Chuva
MET2023-1802,SBGL,2023-07-18 03:00,19.1,1019.5,9132,10,24,0.9,43,Chuva
MET2023-1803,SBGL,2023-07-18 06:00,18.1,1020.1,9132,10,35,0.9,21,Chuva
MET2023-1804,SBGL,2023-07-18 09:00,19.1,1019.5,9132,10,29,0.9,33,Chuva
MET2023-1805,SBGL,2023-07-18 12:00,20.2,1019.0,9132,10,22,0.9,36,Chuva
MET2023-1801,SBBR,2023-07-18 00:00,25.8,1014.1,10072,14,34,0.8,20,Chuva
MET2023-1802,SBBR,2023-07-18 03:00,24.7,1014.7,10072,14,33,0.8,20,Chuva
MET2023-1803,SBBR,2023-07-18 06:00,23.7,1015.2,10072,14,33,0.8,22,Chuva
MET2023-1804,SBBR,2023-07-18 09:00,24.7,1014.7,10072,14,37,0.8,37,Chuva
MET2023-1805,SBBR,2023-07-18 12:00,25.8,1014.1,10072,14,27,0.8,35,Chuva
MET2023-1801,SBCF,2023-07-18 00:00,22.6,1013.4,8709,18,32,1.2,34,Chuva
MET2023-1802,SBCF,2023-07-18 03:00,21.5,1013.9,8709,18,35,1.2,36,Chuva
MET2023-1803,SBCF,2023-07-18 06:00,20.5,1014.4,8709,18,40,1.2,42,Chuva
MET2023-1804,SBCF,2023-07-18 09:00,21.5,1013.9,8709,18,31,1.2,28,Chuva
MET2023-1805,SBCF,2023-07-18 12:00,22.6,1013.4,8709,18,39,1.2,35,Chuva
MET2023-1801,SBPA,2023-07-18 00:00,14.6,1019.2,5742,20,39,3.5,86,Chuva
MET2023-1802,SBPA,2023-07-18 03:00,13.5,1019.7,5742,20,33,3.5,67,Chuva
MET2023-1803,SBPA,2023-07-18 06:00,12.5,1020.2,5742,20,33,3.5,75,Chuva
MET2023-1804,SBPA,2023-07-18 09:00,13.5,1019.7,5742,20,43,3.5,65,Chuva
MET2023-1805,SBPA,2023-07-18 12:00,14.6,1019.2,5742,20,34,3.5,65,Chuva
MET2023-1801,SBCT,2023-07-18 00:00,16.3,1013.4,8134,24,47,2.5,61,Chuva
MET2023-1802,SBCT,2023-07-18 03:00,15.2,1014.0,8134,24,48,2.5,43,Chuva
MET2023-1803,SBCT,2023-07-18 06:00,14.2,1014.5,8134,24,44,2.5,59,Chuva
MET2023-1804,SBCT,2023-07-18 09:00,15.2,1014.0,8134,24,46,2.5,58,Chuva
MET2023-1805,SBCT,2023-07-18 12:00,16.3,1013.4,8134,24,35,2.5,74,Chuva
MET2023-1801,SBRF,2023-07-18 00:00,28.5,1010.1,13072,23,46,0.0,6,Ceu aberto
MET2023-1802,SBRF,2023-07-18 03:00,27.5,1010.6,13072,23,43,0.0,17,Ceu aberto
MET2023-1803,SBRF,2023-07-18 06:00,26.4,1011.2,13072,23,42,0.0,34,Ceu aberto
MET2023-1804,SBRF,2023-07-18 09:00,27.5,1010.6,13072,23,36,0.0,13,Ceu aberto
MET2023-1805,SBRF,2023-07-18 12:00,28.5,1010.1,13072,23,39,0.0,37,Ceu aberto
MET2023-1801,SBFL,2023-07-18 00:00,17.7,1015.7,7600,14,31,1.8,46,Chuva
MET2023-1802,SBFL,2023-07-18 03:00,16.7,1016.2,7600,14,38,1.8,49,Chuva
MET2023-1803,SBFL,2023-07-18 06:00,15.6,1016.7,7600,14,30,1.8,42,Chuva
MET2023-1804,SBFL,2023-07-18 09:00,16.7,1016.2,7600,14,34,1.8,39,Chuva
MET2023-1805,SBFL,2023-07-18 12:00,17.7,1015.7,7600,14,26,1.8,41,Chuva
MET2023-1801,SBSV,2023-07-18 00:00,26.6,1012.7,11218,18,33,0.4,20,Ceu aberto
MET2023-1802,SBSV,2023-07-18 03:00,25.5,1013.3,11218,18,32,0.4,56,Ceu aberto
MET2023-1803,SBSV,2023-07-18 06:00,24.4,1013.8,11218,18,34,0.4,39,Ceu aberto
MET2023-1804,SBSV,2023-07-18 09:00,25.5,1013.3,11218,18,34,0.4,31,Ceu aberto
MET2023-1805,SBSV,2023-07-18 12:00,26.6,1012.7,11218,18,33,0.4,32,Ceu aberto
MET2023-1801,SBCG,2023-07-18 00:00,20.5,1009.2,11054,15,33,1.4,20,Chuva
MET2023-1802,SBCG,2023-07-18 03:00,19.4,1009.7,11054,15,28,1.4,45,Chuva
MET2023-1803,SBCG,2023-07-18 06:00,18.4,1010.2,11054,15,38,1.4,50,Chuva
MET2023-1804,SBCG,2023-07-18 09:00,19.4,1009.7,11054,15,38,1.4,37,Chuva
MET2023-1805,SBCG,2023-07-18 12:00,20.5,1009.2,11054,15,35,1.4,57,Chuva
MET2023-1901,SBGR,2023-07-19 00:00,20.0,1011.2,9643,11,24,1.1,34,Chuva
MET2023-1902,SBGR,2023-07-19 03:00,18.9,1011.7,9643,11,21,1.1,46,Chuva
MET2023-1903,SBGR,2023-07-19 06:00,17.9,1012.3,9643,11,29,1.1,46,Chuva
MET2023-1904,SBGR,2023-07-19 09:00,18.9,1011.7,9643,11,23,1.1,30,Chuva
MET2023-1905,SBGR,2023-07-19 12:00,20.0,1011.2,9643,11,23,1.1,24,Chuva
MET2023-1901,SBGL,2023-07-19 00:00,21.6,1008.6,8669,18,31,1.1,31,Chuva
MET2023-1902,SBGL,2023-07-19 03:00,20.5,1009.2,8669,18,31,1.1,38,Chuva
MET2023-1903,SBGL,2023-07-19 06:00,19.5,1009.7,8669,18,36,1.1,41,Chuva
MET2023-1904,SBGL,2023-07-19 09:00,20.5,1009.2,8669,18,34,1.1,50,Chuva
MET2023-1905,SBGL,2023-07-19 12:00,21.6,1008.6,8669,18,38,1.1,13,Chuva
MET2023-1901,SBBR,2023-07-19 00:00,22.3,1013.5,8963,11,28,0.5,36,Chuva
MET2023-1902,SBBR,2023-07-19 03:00,21.2,1014.0,8963,11,22,0.5,18,Chuva
MET2023-1903,SBBR,2023-07-19 06:00,20.1,1014.5,8963,11,26,0.5,30,Chuva
MET2023-1904,SBBR,2023-07-19 09:00,21.2,1014.0,8963,11,23,0.5,17,Chuva
MET2023-1905,SBBR,2023-07-19 12:00,22.3,1013.5,8963,11,26,0.5,34,Chuva
MET2023-1901,SBCF,2023-07-19 00:00,20.2,1012.9,7024,13,32,1.0,27,Chuva
MET2023-1902,SBCF,2023-07-19 03:00,19.1,1013.5,7024,13,33,1.0,23,Chuva
MET2023-1903,SBCF,2023-07-19 06:00,18.0,1014.0,7024,13,23,1.0,43,Chuva
MET2023-1904,SBCF,2023-07-19 09:00,19.1,1013.5,7024,13,34,1.0,47,Chuva
MET2023-1905,SBCF,2023-07-19 12:00,20.2,1012.9,7024,13,36,1.0,36,Chuva
MET2023-1901,SBPA,2023-07-19 00:00,14.9,1020.2,8736,19,42,1.7,43,Chuva
MET2023-1902,SBPA,2023-07-19 03:00,13.9,1020.7,8736,19,42,1.7,37,Chuva
MET2023-1903,SBPA,2023-07-19 06:00,12.8,1021.3,8736,19,35,1.7,44,Chuva
MET2023-1904,SBPA,2023-07-19 09:00,13.9,1020.7,8736,19,41,1.7,45,Chuva
MET2023-1905,SBPA,2023-07-19 12:00,14.9,1020.2,8736,19,30,1.7,46,Chuva
MET2023-1901,SBCT,2023-07-19 00:00,13.5,1018.6,7301,21,32,2.1,46,Chuva
MET2023-1902,SBCT,2023-07-19 03:00,12.5,1019.1,7301,21,37,2.1,48,Chuva
MET2023-1903,SBCT,2023-07-19 06:00,11.4,1019.6,7301,21,46,2.1,65,Chuva
MET2023-1904,SBCT,2023-07-19 09:00,12.5,1019.1,7301,21,39,2.1,41,Chuva
MET2023-1905,SBCT,2023-07-19 12:00,13.5,1018.6,7301,21,36,2.1,44,Chuva
MET2023-1901,SBRF,2023-07-19 00:00,26.9,1011.0,10874,10,31,0.7,42,Chuva
MET2023-1902,SBRF,2023-07-19 03:00,25.9,1011.5,10874,10,20,0.7,36,Chuva
MET2023-1903,SBRF,2023-07-19 06:00,24.8,1012.0,10874,10,27,0.7,18,Chuva
MET2023-1904,SBRF,2023-07-19 09:00,25.9,1011.5,10874,10,20,0.7,35,Chuva
MET2023-1905,SBRF,2023-07-19 12:00,26.9,1011.0,10874,10,28,0.7,36,Chuva
MET2023-1901,SBFL,2023-07-19 00:00,19.3,1015.6,9198,20,40,1.3,40,Chuva
MET2023-1902,SBFL,2023-07-19 03:00,18.2,1016.2,9198,20,39,1.3,32,Chuva
MET2023-1903,SBFL,2023-07-19 06:00,17.1,1016.7,9198,20,33,1.3,45,Chuva
MET2023-1904,SBFL,2023-07-19 09:00,18.2,1016.2,9198,20,43,1.3,43,Chuva
MET2023-1905,SBFL,2023-07-19 12:00,19.3,1015.6,9198,20,41,1.3,41,Chuva
MET2023-1901,SBSV,2023-07-19 00:00,28.3,1014.1,11172,17,34,0.0,24,Ceu aberto
MET2023-1902,SBSV,2023-07-19 03:00,27.2,1014.6,11172,17,38,0.0,11,Ceu aberto
MET2023-1903,SBSV,2023-07-19 06:00,26.1,1015.1,11172,17,32,0.0,13,Ceu aberto
MET2023-1904,SBSV,2023-07-19 09:00,27.2,1014.6,11172,17,31,0.0,16,Ceu aberto
MET2023-1905,SBSV,2023-07-19 12:00,28.3,1014.1,11172,17,41,0.0,6,Ceu aberto
MET2023-1901,SBCG,2023-07-19 00:00,20.5,1013.4,10612,14,34,1.4,36,Chuva
MET2023-1902,SBCG,2023-07-19 03:00,19.4,1013.9,10612,14,36,1.4,50,Chuva
MET2023-1903,SBCG,2023-07-19 06:00,18.3,1014.4,10612,14,28,1.4,29,Chuva
MET2023-1904,SBCG,2023-07-19 09:00,19.4,1013.9,10612,14,38,1.4,26,Chuva
MET2023-1905,SBCG,2023-07-19 12:00,20.5,1013.4,10612,14,28,1.4,51,Chuva
MET2023-2001,SBGR,2023-07-20 00:00,20.4,1010.9,9156,11,33,1.6,32,Chuva
MET2023-2002,SBGR,2023-07-20 03:00,19.3,1011.5,9156,11,32,1.6,37,Chuva
MET2023-2003,SBGR,2023-07-20 06:00,18.3,1012.0,9156,11,22,1.6,50,Chuva
MET2023-2004,SBGR,2023-07-20 09:00,19.3,1011.5,9156,11,31,1.6,34,Chuva
MET2023-2005,SBGR,2023-07-20 12:00,20.4,1010.9,9156,11,21,1.6,24,Chuva
MET2023-2001,SBGL,2023-07-20 00:00,21.2,1014.9,10085,15,38,0.5,38,Ceu aberto
MET2023-2002,SBGL,2023-07-20 03:00,20.1,1015.4,10085,15,38,0.5,33,Ceu aberto
MET2023-2003,SBGL,2023-07-20 06:00,19.0,1016.0,10085,15,40,0.5,24,Ceu aberto
MET2023-2004,SBGL,2023-07-20 09:00,20.1,1015.4,10085,15,37,0.5,22,Ceu aberto
MET2023-2005,SBGL,2023-07-20 12:00,21.2,1014.9,10085,15,33,0.5,33,Ceu aberto
MET2023-2001,SBBR,2023-07-20 00:00,25.0,1012.3,10757,9,31,0.3,22,Ceu aberto
MET2023-2002,SBBR,2023-07-20 03:00,23.9,1012.9,10757,9,28,0.3,35,Ceu aberto
MET2023-2003,SBBR,2023-07-20 06:00,22.8,1013.4,10757,9,23,0.3,11,Ceu aberto
MET2023-2004,SBBR,2023-07-20 09:00,23.9,1012.9,10757,9,20,0.3,30,Ceu aberto
MET2023-2005,SBBR,2023-07-20 12:00,25.0,1012.3,10757,9,31,0.3,37,Ceu aberto
MET2023-2001,SBCF,2023-07-20 00:00,22.2,1017.5,10087,15,40,1.7,63,Chuva
MET2023-2002,SBCF,2023-07-20 03:00,21.1,1018.0,10087,15,36,1.7,63,Chuva
MET2023-2003,SBCF,2023-07-20 06:00,20.0,1018.5,10087,15,31,1.7,40,Chuva
MET2023-2004,SBCF,2023-07-20 09:00,21.1,1018.0,10087,15,28,1.7,52,Chuva
MET2023-2005,SBCF,2023-07-20 12:00,22.2,1017.5,10087,15,39,1.7,47,Chuva
MET2023-2001,SBPA,2023-07-20 00:00,15.7,1009.8,8169,24,41,1.8,48,Chuva
MET2023-2002,SBPA,2023-07-20 03:00,14.7,1010.4,8169,24,44,1.8,36,Chuva
MET2023-2003,SBPA,2023-07-20 06:00,13.6,1010.9,8169,24,48,1.8,62,Chuva
MET2023-2004,SBPA,2023-07-20 09:00,14.7,1010.4,8169,24,36,1.8,66,Chuva
MET2023-2005,SBPA,2023-07-20 12:00,15.7,1009.8,8169,24,44,1.8,47,Chuva
MET2023-2001,SBCT,2023-07-20 00:00,12.1,1019.0,7935,16,36,1.2,41,Chuva
MET2023-2002,SBCT,2023-07-20 03:00,11.1,1019.6,7935,16,33,1.2,47,Chuva
MET2023-2003,SBCT,2023-07-20 06:00,10.0,1020.1,7935,16,28,1.2,42,Chuva
MET2023-2004,SBCT,2023-07-20 09:00,11.1,1019.6,7935,16,26,1.2,43,Chuva
MET2023-2005,SBCT,2023-07-20 12:00,12.1,1019.0,7935,16,36,1.2,51,Chuva
MET2023-2001,SBRF,2023-07-20 00:00,28.8,1012.0,12043,17,29,0.0,17,Ceu aberto
MET2023-2002,SBRF,2023-07-20 03:00,27.7,1012.5,12043,17,36,0.0,23,Ceu aberto
MET2023-2003,SBRF,2023-07-20 06:00,26.7,1013.1,12043,17,36,0.0,17,Ceu aberto
MET2023-2004,SBRF,2023-07-20 09:00,27.7,1012.5,12043,17,36,0.0,15,Ceu aberto
MET2023-2005,SBRF,2023-07-20 12:00,28.8,1012.0,12043,17,28,0.0,18,Ceu aberto
MET2023-2001,SBFL,2023-07-20 00:00,16.1,1015.5,8944,20,33,1.9,55,Chuva
MET2023-2002,SBFL,2023-07-20 03:00,15.1,1016.0,8944,20,43,1.9,46,Chuva
MET2023-2003,SBFL,2023-07-20 06:00,14.0,1016.6,8944,20,41,1.9,50,Chuva
MET2023-2004,SBFL,2023-07-20 09:00,15.1,1016.0,8944,20,34,1.9,50,Chuva
MET2023-2005,SBFL,2023-07-20 12:00,16.1,1015.5,8944,20,37,1.9,48,Chuva
MET2023-2001,SBSV,2023-07-20 00:00,25.3,1011.8,10477,13,27,0.4,10,Ceu aberto
MET2023-2002,SBSV,2023-07-20 03:00,24.2,1012.3,10477,13,25,0.4,23,Ceu aberto
MET2023-2003,SBSV,2023-07-20 06:00,23.1,1012.9,10477,13,38,0.4,23,Ceu aberto
MET2023-2004,SBSV,2023-07-20 09:00,24.2,1012.3,10477,13,34,0.4,25,Ceu aberto
MET2023-2005,SBSV,2023-07-20 12:00,25.3,1011.8,10477,13,27,0.4,30,Ceu aberto
MET2023-2001,SBCG,2023-07-20 00:00,21.9,1015.7,10057,11,27,0.5,22,Chuva
MET2023-2002,SBCG,2023-07-20 03:00,20.8,1016.3,10057,11,31,0.5,24,Chuva
MET2023-2003,SBCG,2023-07-20 06:00,19.7,1016.8,10057,11,26,0.5,31,Chuva
MET2023-2004,SBCG,2023-07-20 09:00,20.8,1016.3,10057,11,34,0.5,8,Chuva
MET2023-2005,SBCG,2023-07-20 12:00,21.9,1015.7,10057,11,30,0.5,26,Chuva
MET2023-2101,SBGR,2023-07-21 00:00,19.1,1015.3,9162,22,36,1.3,29,Chuva
MET2023-2102,SBGR,2023-07-21 03:00,18.1,1015.9,9162,22,39,1.3,38,Chuva
MET2023-2103,SBGR,2023-07-21 06:00,17.0,1016.4,9162,22,37,1.3,30,Chuva
MET2023-2104,SBGR,2023-07-21 09:00,18.1,1015.9,9162,22,44,1.3,37,Chuva
MET2023-2105,SBGR,2023-07-21 12:00,19.1,1015.3,9162,22,39,1.3,32,Chuva
MET2023-2101,SBGL,2023-07-21 00:00,22.7,1017.6,11501,17,35,0.8,39,Chuva
MET2023-2102,SBGL,2023-07-21 03:00,21.6,1018.1,11501,17,40,0.8,19,Chuva
MET2023-2103,SBGL,2023-07-21 06:00,20.5,1018.7,11501,17,34,0.8,26,Chuva
MET2023-2104,SBGL,2023-07-21 09:00,21.6,1018.1,11501,17,38,0.8,-1,Chuva
MET2023-2105,SBGL,2023-07-21 12:00,22.7,1017.6,11501,17,40,0.8,17,Chuva
MET2023-2101,SBBR,2023-07-21 00:00,25.5,1009.2,9450,9,21,1.1,33,Chuva
MET2023-2102,SBBR,2023-07-21 03:00,24.4,1009.7,9450,9,22,1.1,54,Chuva
MET2023-2103,SBBR,2023-07-21 06:00,23.3,1010.2,9450,9,26,1.1,52,Chuva
MET2023-2104,SBBR,2023-07-21 09:00,24.4,1009.7,9450,9,29,1.1,38,Chuva
MET2023-2105,SBBR,2023-07-21 12:00,25.5,1009.2,9450,9,24,1.1,20,Chuva
MET2023-2101,SBCF,2023-07-21 00:00,19.4,1014.0,8910,12,25,0.4,18,Ceu aberto
MET2023-2102,SBCF,2023-07-21 03:00,18.3,1014.5,8910,12,35,0.4,29,Ceu aberto
MET2023-2103,SBCF,2023-07-21 06:00,17.3,1015.1,8910,12,37,0.4,23,Ceu aberto
MET2023-2104,SBCF,2023-07-21 09:00,18.3,1014.5,8910,12,31,0.4,22,Ceu aberto
MET2023-2105,SBCF,2023-07-21 12:00,19.4,1014.0,8910,12,34,0.4,15,Ceu aberto
MET2023-2101,SBPA,2023-07-21 00:00,14.2,1016.2,8849,21,42,1.7,49,Chuva
MET2023-2102,SBPA,2023-07-21 03:00,13.1,1016.7,8849,21,35,1.7,49,Chuva
MET2023-2103,SBPA,2023-07-21 06:00,12.0,1017.3,8849,21,35,1.7,41,Chuva
MET2023-2104,SBPA,2023-07-21 09:00,13.1,1016.7,8849,21,35,1.7,50,Chuva
MET2023-2105,SBPA,2023-07-21 12:00,14.2,1016.2,8849,21,43,1.7,57,Chuva
MET2023-2101,SBCT,2023-07-21 00:00,14.0,1011.9,6131,20,30,2.1,50,Chuva
MET2023-2102,SBCT,2023-07-21 03:00,12.9,1012.5,6131,20,34,2.1,44,Chuva
MET2023-2103,SBCT,2023-07-21 06:00,11.8,1013.0,6131,20,43,2.1,43,Chuva
MET2023-2104,SBCT,2023-07-21 09:00,12.9,1012.5,6131,20,37,2.1,66,Chuva
MET2023-2105,SBCT,2023-07-21 12:00,14.0,1011.9,6131,20,32,2.1,48,Chuva
MET2023-2101,SBRF,2023-07-21 00:00,24.3,1011.3,11473,20,30,0.0,23,Ceu aberto
MET2023-2102,SBRF,2023-07-21 03:00,23.2,1011.9,11473,20,33,0.0,21,Ceu aberto
MET2023-2103,SBRF,2023-07-21 06:00,22.1,1012.4,11473,20,39,0.0,-1,Ceu aberto
MET2023-2104,SBRF,2023-07-21 09:00,23.2,1011.9,11473,20,43,0.0,25,Ceu aberto
MET2023-2105,SBRF,2023-07-21 12:00,24.3,1011.3,11473,20,30,0.0,59,Ceu aberto
MET2023-2101,SBFL,2023-07-21 00:00,17.6,1013.7,10086,16,27,0.8,28,Chuva
MET2023-2102,SBFL,2023-07-21 03:00,16.5,1014.2,10086,16,37,0.8,33,Chuva
MET2023-2103,SBFL,2023-07-21 06:00,15.4,1014.8,10086,16,31,0.8,22,Chuva
MET2023-2104,SBFL,2023-07-21 09:00,16.5,1014.2,10086,16,29,0.8,43,Chuva
MET2023-2105,SBFL,2023-07-21 12:00,17.6,1013.7,10086,16,32,0.8,26,Chuva
MET2023-2101,SBSV,2023-07-21 00:00,25.4,1013.4,9642,18,42,0.8,50,Chuva
MET2023-2102,SBSV,2023-07-21 03:00,24.4,1013.9,9642,18,34,0.8,32,Chuva
MET2023-2103,SBSV,2023-07-21 06:00,23.3,1014.4,9642,18,40,0.8,44,Chuva
MET2023-2104,SBSV,2023-07-21 09:00,24.4,1013.9,9642,18,32,0.8,29,Chuva
MET2023-2105,SBSV,2023-07-21 12:00,25.4,1013.4,9642,18,43,0.8,31,Chuva
MET2023-2101,SBCG,2023-07-21 00:00,23.7,1012.2,12134,8,31,0.1,32,Ceu aberto
MET2023-2102,SBCG,2023-07-21 03:00,22.6,1012.8,12134,8,32,0.1,24,Ceu aberto
MET2023-2103,SBCG,2023-07-21 06:00,21.5,1013.3,12134,8,22,0.1,26,Ceu aberto
MET2023-2104,SBCG,2023-07-21 09:00,22.6,1012.8,12134,8,22,0.1,31,Ceu aberto
MET2023-2105,SBCG,2023-07-21 12:00,23.7,1012.2,12134,8,28,0.1,31,Ceu aberto
MET2023-2201,SBGR,2023-07-22 00:00,18.9,1013.9,7136,13,37,1.5,38,Chuva
MET2023-2202,SBGR,2023-07-22 03:00,17.8,1014.4,7136,13,26,1.5,49,Chuva
MET2023-2203,SBGR,2023-07-22 06:00,16.7,1015.0,7136,13,24,1.5,41,Chuva
MET2023-2204,SBGR,2023-07-22 09:00,17.8,1014.4,7136,13,25,1.5,46,Chuva
MET2023-2205,SBGR,2023-07-22 12:00,18.9,1013.9,7136,13,26,1.5,31,Chuva
MET2023-2201,SBGL,2023-07-22 00:00,21.9,1014.5,7777,17,39,2.0,45,Chuva
MET2023-2202,SBGL,2023-07-22 03:00,20.8,1015.1,7777,17,39,2.0,58,Chuva
MET2023-2203,SBGL,2023-07-22 06:00,19.7,1015.6,7777,17,40,2.0,51,Chuva
MET2023-2204,SBGL,2023-07-22 09:00,20.8,1015.1,7777,17,39,2.0,55,Chuva
MET2023-2205,SBGL,2023-07-22 12:00,21.9,1014.5,7777,17,34,2.0,38,Chuva
MET2023-2201,SBBR,2023-07-22 00:00,25.6,1009.5,13135,6,19,0.0,13,Ceu aberto
MET2023-2202,SBBR,2023-07-22 03:00,24.5,1010.1,13135,6,21,0.0,32,Ceu aberto
MET2023-2203,SBBR,2023-07-22 06:00,23.4,1010.6,13135,6,18,0.0,17,Ceu aberto
MET2023-2204,SBBR,2023-07-22 09:00,24.5,1010.1,13135,6,27,0.0,1,Ceu aberto
MET2023-2205,SBBR,2023-07-22 12:00,25.6,1009.5,13135,6,24,0.0,22,Ceu aberto
MET2023-2201,SBCF,2023-07-22 00:00,22.0,1006.6,8622,11,35,0.8,22,Chuva
MET2023-2202,SBCF,2023-07-22 03:00,20.9,1007.2,8622,11,27,0.8,41,Chuva
MET2023-2203,SBCF,2023-07-22 06:00,19.9,1007.7,8622,11,35,0.8,45,Chuva
MET2023-2204,SBCF,2023-07-22 09:00,20.9,1007.2,8622,11,34,0.8,51,Chuva
MET2023-2205,SBCF,2023-07-22 12:00,22.0,1006.6,8622,11,35,0.8,40,Chuva
MET2023-2201,SBPA,2023-07-22 00:00,12.9,1014.7,7884,20,32,1.2,62,Chuva
MET2023-2202,SBPA,2023-07-22 03:00,11.8,1015.2,7884,20,45,1.2,53,Chuva
MET2023-2203,SBPA,2023-07-22 06:00,10.7,1015.8,7884,20,31,1.2,44,Chuva
MET2023-2204,SBPA,2023-07-22 09:00,11.8,1015.2,7884,20,40,1.2,29,Chuva
MET2023-2205,SBPA,2023-07-22 12:00,12.9,1014.7,7884,20,33,1.2,39,Chuva
MET2023-2201,SBCT,2023-07-22 00:00,11.7,1018.4,7368,21,31,1.3,38,Chuva
