id_voo,codigo_voo,data,horario_previsto,horario_realizado,aeroporto_origem,aeroporto_destino,id_rota,matricula_aeronave,atraso_minutos,status,motivo_atraso,cancelado,desviado
2025-003038,XYZ253038,2025-07-14,12:00,2025-07-14 12:48,SBGL,SBCF,ROT011,PR-PWL,48,Desviado,Meteorologia,0,1
2025-003039,XYZ253039,2025-07-14,12:00,2025-07-14 12:24,SBGL,SBPA,ROT012,PR-QXA,24,Realizado,Meteorologia,0,0
2025-003040,XYZ253040,2025-07-14,12:00,2025-07-14 12:28,SBGL,SBCT,ROT013,PR-RYB,28,Realizado,Meteorologia,0,0
2025-003041,XYZ253041,2025-07-15,00:00,2025-07-15 00:35,SBGR,SBGL,ROT001,PR-SCD,35,Realizado,Meteorologia,0,0
2025-003042,XYZ253042,2025-07-15,00:00,,SBGR,SBBR,ROT002,PR-TQJ,0,Cancelado,Meteorologia,1,0
2025-003043,XYZ253043,2025-07-15,00:00,2025-07-15 00:32,SBGR,SBCF,ROT003,PR-UKM,32,Realizado,Meteorologia,0,0
2025-003044,XYZ253044,2025-07-15,00:00,2025-07-15 00:48,SBGR,SBPA,ROT004,PR-VPN,48,Realizado,Meteorologia,0,0
2025-003045,XYZ253045,2025-07-15,00:00,2025-07-15 00:40,SBGL,SBBR,ROT010,PR-WAR,40,Realizado,Meteorologia,0,0
2025-003046,XYZ253046,2025-07-15,00:00,2025-07-15 00:44,SBGL,SBCF,ROT011,PR-XBE,44,Realizado,Meteorologia,0,0
2025-003047,XYZ253047,2025-07-15,00:00,2025-07-15 00:36,SBGL,SBPA,ROT012,PR-YCF,36,Realizado,Meteorologia,0,0
2025-003048,XYZ253048,2025-07-15,00:00,2025-07-15 00:38,SBGL,SBCT,ROT013,PR-ZDG,38,Realizado,Meteorologia,0,0
2025-003049,XYZ253049,2025-07-15,03:00,,SBGR,SBGL,ROT001,PR-ADH,0,Cancelado,Meteorologia,1,0
2025-003050,XYZ253050,2025-07-15,03:00,2025-07-15 03:31,SBGR,SBBR,ROT002,PR-BKR,31,Realizado,Meteorologia,0,0
2025-003051,XYZ253051,2025-07-15,03:00,2025-07-15 03:44,SBGR,SBCF,ROT003,PR-CEV,44,Realizado,Meteorologia,0,0
2025-003052,XYZ253052,2025-07-15,03:00,2025-07-15 03:35,SBGR,SBPA,ROT004,PR-DQF,35,Realizado,Meteorologia,0,0
2025-003053,XYZ253053,2025-07-15,03:00,2025-07-15 03:40,SBGL,SBBR,ROT010,PR-EHX,40,Realizado,Meteorologia,0,0
2025-003054,XYZ253054,2025-07-15,03:00,2025-07-15 03:27,SBGL,SBCF,ROT011,PR-FKA,27,Realizado,Meteorologia,0,0
2025-003055,XYZ253055,2025-07-15,03:00,2025-07-15 03:47,SBGL,SBPA,ROT012,PR-GMB,47,Realizado,Meteorologia,0,0
2025-003056,XYZ253056,2025-07-15,03:00,2025-07-15 03:12,SBGL,SBCT,ROT013,PR-HNC,12,Realizado,Meteorologia,0,0
2025-003057,XYZ253057,2025-07-15,06:00,2025-07-15 06:38,SBGR,SBGL,ROT001,PR-JRD,38,Realizado,Meteorologia,0,0
2025-003058,XYZ253058,2025-07-15,06:00,2025-07-15 06:36,SBGR,SBBR,ROT002,PR-KSE,36,Realizado,Meteorologia,0,0
2025-003059,XYZ253059,2025-07-15,06:00,2025-07-15 06:26,SBGR,SBCF,ROT003,PR-LTF,26,Realizado,Meteorologia,0,0
2025-003060,XYZ253060,2025-07-15,06:00,2025-07-15 06:22,SBGR,SBPA,ROT004,PR-MUG,22,Realizado,Meteorologia,0,0
2025-003061,XYZ253061,2025-07-15,06:00,2025-07-15 06:36,SBGL,SBBR,ROT010,PR-NVH,36,Desviado,Meteorologia,0,1
2025-003062,XYZ253062,2025-07-15,06:00,2025-07-15 06:27,SBGL,SBCF,ROT011,PR-PWL,27,Realizado,Meteorologia,0,0
2025-003063,XYZ253063,2025-07-15,06:00,2025-07-15 06:42,SBGL,SBPA,ROT012,PR-QXA,42,Realizado,Meteorologia,0,0
2025-003064,XYZ253064,2025-07-15,06:00,2025-07-15 06:20,SBGL,SBCT,ROT013,PR-RYB,20,Realizado,Meteorologia,0,0
2025-003065,XYZ253065,2025-07-15,09:00,2025-07-15 09:12,SBGR,SBGL,ROT001,PR-SCD,12,Realizado,Meteorologia,0,0
2025-003066,XYZ253066,2025-07-15,09:00,2025-07-15 09:38,SBGR,SBBR,ROT002,PR-TQJ,38,Realizado,Meteorologia,0,0
2025-003067,XYZ253067,2025-07-15,09:00,2025-07-15 09:18,SBGR,SBCF,ROT003,PR-UKM,18,Realizado,Meteorologia,0,0
2025-003068,XYZ253068,2025-07-15,09:00,2025-07-15 09:39,SBGR,SBPA,ROT004,PR-VPN,39,Realizado,Meteorologia,0,0
2025-003069,XYZ253069,2025-07-15,09:00,2025-07-15 09:13,SBGL,SBBR,ROT010,PR-WAR,13,Realizado,Meteorologia,0,0
2025-003070,XYZ253070,2025-07-15,09:00,2025-07-15 09:34,SBGL,SBCF,ROT011,PR-XBE,34,Realizado,Meteorologia,0,0
2025-003071,XYZ253071,2025-07-15,09:00,2025-07-15 09:15,SBGL,SBPA,ROT012,PR-YCF,15,Realizado,Meteorologia,0,0
2025-003072,XYZ253072,2025-07-15,09:00,2025-07-15 09:17,SBGL,SBCT,ROT013,PR-ZDG,17,Realizado,Meteorologia,0,0
2025-003073,XYZ253073,2025-07-15,12:00,,SBGR,SBGL,ROT001,PR-ADH,0,Cancelado,Meteorologia,1,0
2025-003074,XYZ253074,2025-07-15,12:00,2025-07-15 12:35,SBGR,SBBR,ROT002,PR-BKR,35,Realizado,Meteorologia,0,0
2025-003075,XYZ253075,2025-07-15,12:00,2025-07-15 12:23,SBGR,SBCF,ROT003,PR-CEV,23,Realizado,Meteorologia,0,0
2025-003076,XYZ253076,2025-07-15,12:00,2025-07-15 12:40,SBGR,SBPA,ROT004,PR-DQF,40,Realizado,Meteorologia,0,0
2025-003077,XYZ253077,2025-07-15,12:00,2025-07-15 12:24,SBGL,SBBR,ROT010,PR-EHX,24,Realizado,Meteorologia,0,0
2025-003078,XYZ253078,2025-07-15,12:00,2025-07-15 12:24,SBGL,SBCF,ROT011,PR-FKA,24,Realizado,Meteorologia,0,0
2025-003079,XYZ253079,2025-07-15,12:00,2025-07-15 12:17,SBGL,SBPA,ROT012,PR-GMB,17,Realizado,Meteorologia,0,0
2025-003080,XYZ253080,2025-07-15,12:00,2025-07-15 12:12,SBGL,SBCT,ROT013,PR-HNC,12,Realizado,Meteorologia,0,0
2025-003081,XYZ253081,2025-07-16,00:00,2025-07-16 00:41,SBGR,SBGL,ROT001,PR-JRD,41,Realizado,Meteorologia,0,0
2025-003082,XYZ253082,2025-07-16,00:00,2025-07-16 00:17,SBGR,SBBR,ROT002,PR-KSE,17,Realizado,Meteorologia,0,0
2025-003083,XYZ253083,2025-07-16,00:00,2025-07-16 00:11,SBGR,SBCF,ROT003,PR-LTF,11,Realizado,Meteorologia,0,0
2025-003084,XYZ253084,2025-07-16,00:00,2025-07-16 00:12,SBGR,SBPA,ROT004,PR-MUG,12,Realizado,Meteorologia,0,0
2025-003085,XYZ253085,2025-07-16,00:00,2025-07-16 00:49,SBGL,SBBR,ROT010,PR-NVH,49,Realizado,Meteorologia,0,0
2025-003086,XYZ253086,2025-07-16,00:00,2025-07-16 00:26,SBGL,SBCF,ROT011,PR-PWL,26,Realizado,Meteorologia,0,0
2025-003087,XYZ253087,2025-07-16,00:00,2025-07-16 00:15,SBGL,SBPA,ROT012,PR-QXA,15,Realizado,Meteorologia,0,0
2025-003088,XYZ253088,2025-07-16,00:00,2025-07-16 00:40,SBGL,SBCT,ROT013,PR-RYB,40,Realizado,Meteorologia,0,0
2025-003089,XYZ253089,2025-07-16,03:00,2025-07-16 03:41,SBGR,SBGL,ROT001,PR-SCD,41,Realizado,Meteorologia,0,0
2025-003090,XYZ253090,2025-07-16,03:00,,SBGR,SBBR,ROT002,PR-TQJ,0,Cancelado,Meteorologia,1,0
2025-003091,XYZ253091,2025-07-16,03:00,2025-07-16 03:46,SBGR,SBCF,ROT003,PR-UKM,46,Realizado,Meteorologia,0,0
2025-003092,XYZ253092,2025-07-16,03:00,,SBGR,SBPA,ROT004,PR-VPN,0,Cancelado,Meteorologia,1,0
2025-003093,XYZ253093,2025-07-16,03:00,2025-07-16 03:46,SBGL,SBBR,ROT010,PR-WAR,46,Realizado,Meteorologia,0,0
2025-003094,XYZ253094,2025-07-16,03:00,2025-07-16 03:39,SBGL,SBCF,ROT011,PR-XBE,39,Realizado,Meteorologia,0,0
2025-003095,XYZ253095,2025-07-16,03:00,2025-07-16 03:24,SBGL,SBPA,ROT012,PR-YCF,24,Realizado,Meteorologia,0,0
2025-003096,XYZ253096,2025-07-16,03:00,2025-07-16 03:21,SBGL,SBCT,ROT013,PR-ZDG,21,Realizado,Meteorologia,0,0
2025-003097,XYZ253097,2025-07-16,06:00,2025-07-16 06:33,SBGR,SBGL,ROT001,PR-ADH,33,Realizado,Meteorologia,0,0
2025-003098,XYZ253098,2025-07-16,06:00,2025-07-16 06:14,SBGR,SBBR,ROT002,PR-BKR,14,Realizado,Meteorologia,0,0
2025-003099,XYZ253099,2025-07-16,06:00,2025-07-16 06:19,SBGR,SBCF,ROT003,PR-CEV,19,Realizado,Meteorologia,0,0
2025-003100,XYZ253100,2025-07-16,06:00,2025-07-16 06:32,SBGR,SBPA,ROT004,PR-DQF,32,Realizado,Meteorologia,0,0
2025-003101,XYZ253101,2025-07-16,06:00,2025-07-16 06:46,SBGL,SBBR,ROT010,PR-EHX,46,Realizado,Meteorologia,0,0
2025-003102,XYZ253102,2025-07-16,06:00,2025-07-16 06:48,SBGL,SBCF,ROT011,PR-FKA,48,Realizado,Meteorologia,0,0
2025-003103,XYZ253103,2025-07-16,06:00,2025-07-16 06:25,SBGL,SBPA,ROT012,PR-GMB,25,Realizado,Meteorologia,0,0
2025-003104,XYZ253104,2025-07-16,06:00,2025-07-16 06:14,SBGL,SBCT,ROT013,PR-HNC,14,Realizado,Meteorologia,0,0
2025-003105,XYZ253105,2025-07-16,09:00,2025-07-16 09:32,SBGR,SBGL,ROT001,PR-JRD,32,Realizado,Meteorologia,0,0
2025-003106,XYZ253106,2025-07-16,09:00,2025-07-16 09:37,SBGR,SBBR,ROT002,PR-KSE,37,Realizado,Meteorologia,0,0
2025-003107,XYZ253107,2025-07-16,09:00,2025-07-16 09:20,SBGR,SBCF,ROT003,PR-LTF,20,Realizado,Meteorologia,0,0
2025-003108,XYZ253108,2025-07-16,09:00,2025-07-16 09:21,SBGR,SBPA,ROT004,PR-MUG,21,Realizado,Meteorologia,0,0
2025-003109,XYZ253109,2025-07-16,09:00,2025-07-16 09:28,SBGL,SBBR,ROT010,PR-NVH,28,Realizado,Meteorologia,0,0
2025-003110,XYZ253110,2025-07-16,09:00,2025-07-16 09:11,SBGL,SBCF,ROT011,PR-PWL,11,Realizado,Meteorologia,0,0
2025-003111,XYZ253111,2025-07-16,09:00,2025-07-16 09:32,SBGL,SBPA,ROT012,PR-QXA,32,Realizado,Meteorologia,0,0
2025-003112,XYZ253112,2025-07-16,09:00,2025-07-16 09:33,SBGL,SBCT,ROT013,PR-RYB,33,Realizado,Meteorologia,0,0
2025-003113,XYZ253113,2025-07-16,12:00,2025-07-16 12:46,SBGR,SBGL,ROT001,PR-SCD,46,Realizado,Meteorologia,0,0
2025-003114,XYZ253114,2025-07-16,12:00,2025-07-16 12:10,SBGR,SBBR,ROT002,PR-TQJ,10,Realizado,Meteorologia,0,0
2025-003115,XYZ253115,2025-07-16,12:00,2025-07-16 12:40,SBGR,SBCF,ROT003,PR-UKM,40,Realizado,Meteorologia,0,0
2025-003116,XYZ253116,2025-07-16,12:00,2025-07-16 12:12,SBGR,SBPA,ROT004,PR-VPN,12,Realizado,Meteorologia,0,0
2025-003117,XYZ253117,2025-07-16,12:00,2025-07-16 12:30,SBGL,SBBR,ROT010,PR-WAR,30,Realizado,Meteorologia,0,0
2025-003118,XYZ253118,2025-07-16,12:00,2025-07-16 12:14,SBGL,SBCF,ROT011,PR-XBE,14,Realizado,Meteorologia,0,0
2025-003119,XYZ253119,2025-07-16,12:00,2025-07-16 12:48,SBGL,SBPA,ROT012,PR-YCF,48,Realizado,Meteorologia,0,0
2025-003120,XYZ253120,2025-07-16,12:00,2025-07-16 12:19,SBGL,SBCT,ROT013,PR-ZDG,19,Realizado,Meteorologia,0,0
2025-003121,XYZ253121,2025-07-17,00:00,2025-07-17 00:29,SBGR,SBGL,ROT001,PR-ADH,29,Desviado,Meteorologia,0,1
2025-003122,XYZ253122,2025-07-17,00:00,2025-07-17 00:22,SBGR,SBBR,ROT002,PR-BKR,22,Realizado,Meteorologia,0,0
2025-003123,XYZ253123,2025-07-17,00:00,2025-07-17 00:25,SBGR,SBCF,ROT003,PR-CEV,25,Realizado,Meteorologia,0,0
2025-003124,XYZ253124,2025-07-17,00:00,2025-07-17 00:41,SBGR,SBPA,ROT004,PR-DQF,41,Realizado,Meteorologia,0,0
2025-003125,XYZ253125,2025-07-17,00:00,2025-07-17 00:25,SBGL,SBBR,ROT010,PR-EHX,25,Realizado,Meteorologia,0,0
2025-003126,XYZ253126,2025-07-17,00:00,2025-07-17 00:41,SBGL,SBCF,ROT011,PR-FKA,41,Realizado,Meteorologia,0,0
2025-003127,XYZ253127,2025-07-17,00:00,2025-07-17 00:17,SBGL,SBPA,ROT012,PR-GMB,17,Realizado,Meteorologia,0,0
2025-003128,XYZ253128,2025-07-17,00:00,2025-07-17 00:26,SBGL,SBCT,ROT013,PR-HNC,26,Realizado,Meteorologia,0,0
2025-003129,XYZ253129,2025-07-17,03:00,2025-07-17 03:13,SBGR,SBGL,ROT001,PR-JRD,13,Realizado,Meteorologia,0,0
2025-003130,XYZ253130,2025-07-17,03:00,2025-07-17 03:24,SBGR,SBBR,ROT002,PR-KSE,24,Desviado,Meteorologia,0,1
2025-003131,XYZ253131,2025-07-17,03:00,2025-07-17 03:12,SBGR,SBCF,ROT003,PR-LTF,12,Realizado,Meteorologia,0,0
2025-003132,XYZ253132,2025-07-17,03:00,2025-07-17 03:22,SBGR,SBPA,ROT004,PR-MUG,22,Realizado,Meteorologia,0,0
2025-003133,XYZ253133,2025-07-17,03:00,2025-07-17 03:17,SBGL,SBBR,ROT010,PR-NVH,17,Realizado,Meteorologia,0,0
2025-003134,XYZ253134,2025-07-17,03:00,2025-07-17 03:19,SBGL,SBCF,ROT011,PR-PWL,19,Realizado,Meteorologia,0,0
2025-003135,XYZ253135,2025-07-17,03:00,2025-07-17 03:42,SBGL,SBPA,ROT012,PR-QXA,42,Realizado,Meteorologia,0,0
2025-003136,XYZ253136,2025-07-17,03:00,,SBGL,SBCT,ROT013,PR-RYB,0,Cancelado,Meteorologia,1,0
2025-003137,XYZ253137,2025-07-17,06:00,2025-07-17 06:14,SBGR,SBGL,ROT001,PR-SCD,14,Realizado,Meteorologia,0,0
2025-003138,XYZ253138,2025-07-17,06:00,2025-07-17 06:19,SBGR,SBBR,ROT002,PR-TQJ,19,Realizado,Meteorologia,0,0
2025-003139,XYZ253139,2025-07-17,06:00,2025-07-17 06:13,SBGR,SBCF,ROT003,PR-UKM,13,Realizado,Meteorologia,0,0
2025-003140,XYZ253140,2025-07-17,06:00,2025-07-17 06:18,SBGR,SBPA,ROT004,PR-VPN,18,Realizado,Meteorologia,0,0
2025-003141,XYZ253141,2025-07-17,06:00,2025-07-17 06:40,SBGL,SBBR,ROT010,PR-WAR,40,Realizado,Meteorologia,0,0
2025-003142,XYZ253142,2025-07-17,06:00,2025-07-17 06:45,SBGL,SBCF,ROT011,PR-XBE,45,Realizado,Meteorologia,0,0
2025-003143,XYZ253143,2025-07-17,06:00,2025-07-17 06:28,SBGL,SBPA,ROT012,PR-YCF,28,Realizado,Meteorologia,0,0
2025-003144,XYZ253144,2025-07-17,06:00,2025-07-17 06:15,SBGL,SBCT,ROT013,PR-ZDG,15,Realizado,Meteorologia,0,0
2025-003145,XYZ253145,2025-07-17,09:00,2025-07-17 09:43,SBGR,SBGL,ROT001,PR-ADH,43,Desviado,Meteorologia,0,1
2025-003146,XYZ253146,2025-07-17,09:00,2025-07-17 09:20,SBGR,SBBR,ROT002,PR-BKR,20,Realizado,Meteorologia,0,0
2025-003147,XYZ253147,2025-07-17,09:00,2025-07-17 09:57,SBGR,SBCF,ROT003,PR-CEV,57,Desviado,Meteorologia,0,1
2025-003148,XYZ253148,2025-07-17,09:00,2025-07-17 09:24,SBGR,SBPA,ROT004,PR-DQF,24,Realizado,Meteorologia,0,0
2025-003149,XYZ253149,2025-07-17,09:00,2025-07-17 09:30,SBGL,SBBR,ROT010,PR-EHX,30,Desviado,Meteorologia,0,1
2025-003150,XYZ253150,2025-07-17,09:00,2025-07-17 09:19,SBGL,SBCF,ROT011,PR-FKA,19,Realizado,Meteorologia,0,0
2025-003151,XYZ253151,2025-07-17,09:00,2025-07-17 09:37,SBGL,SBPA,ROT012,PR-GMB,37,Realizado,Meteorologia,0,0
2025-003152,XYZ253152,2025-07-17,09:00,2025-07-17 09:35,SBGL,SBCT,ROT013,PR-HNC,35,Realizado,Meteorologia,0,0
2025-003153,XYZ253153,2025-07-17,12:00,2025-07-17 12:22,SBGR,SBGL,ROT001,PR-JRD,22,Desviado,Meteorologia,0,1
2025-003154,XYZ253154,2025-07-17,12:00,2025-07-17 12:33,SBGR,SBBR,ROT002,PR-KSE,33,Realizado,Meteorologia,0,0
2025-003155,XYZ253155,2025-07-17,12:00,2025-07-17 12:36,SBGR,SBCF,ROT003,PR-LTF,36,Realizado,Meteorologia,0,0
2025-003156,XYZ253156,2025-07-17,12:00,2025-07-17 12:19,SBGR,SBPA,ROT004,PR-MUG,19,Realizado,Meteorologia,0,0
2025-003157,XYZ253157,2025-07-17,12:00,2025-07-17 12:41,SBGL,SBBR,ROT010,PR-NVH,41,Realizado,Meteorologia,0,0
2025-003158,XYZ253158,2025-07-17,12:00,2025-07-17 12:39,SBGL,SBCF,ROT011,PR-PWL,39,Desviado,Meteorologia,0,1
2025-003159,XYZ253159,2025-07-17,12:00,2025-07-17 12:34,SBGL,SBPA,ROT012,PR-QXA,34,Realizado,Meteorologia,0,0
2025-003160,XYZ253160,2025-07-17,12:00,2025-07-17 12:19,SBGL,SBCT,ROT013,PR-RYB,19,Realizado,Meteorologia,0,0
2025-003161,XYZ253161,2025-07-18,00:00,2025-07-18 00:42,SBGR,SBGL,ROT001,PR-SCD,42,Realizado,Meteorologia,0,0
2025-003162,XYZ253162,2025-07-18,00:00,2025-07-18 00:32,SBGR,SBBR,ROT002,PR-TQJ,32,Realizado,Meteorologia,0,0
2025-003163,XYZ253163,2025-07-18,00:00,2025-07-18 00:33,SBGR,SBCF,ROT003,PR-UKM,33,Realizado,Meteorologia,0,0
2025-003164,XYZ253164,2025-07-18,00:00,2025-07-18 00:13,SBGR,SBPA,ROT004,PR-VPN,13,Realizado,Meteorologia,0,0
2025-003165,XYZ253165,2025-07-18,00:00,2025-07-18 00:35,SBGL,SBBR,ROT010,PR-WAR,35,Realizado,Meteorologia,0,0
2025-003166,XYZ253166,2025-07-18,00:00,2025-07-18 00:22,SBGL,SBCF,ROT011,PR-XBE,22,Realizado,Meteorologia,0,0
2025-003167,XYZ253167,2025-07-18,00:00,2025-07-18 00:48,SBGL,SBPA,ROT012,PR-YCF,48,Realizado,Meteorologia,0,0
2025-003168,XYZ253168,2025-07-18,00:00,2025-07-18 00:30,SBGL,SBCT,ROT013,PR-ZDG,30,Realizado,Meteorologia,0,0
2025-003169,XYZ253169,2025-07-18,03:00,2025-07-18 03:32,SBGR,SBGL,ROT001,PR-ADH,32,Realizado,Meteorologia,0,0
2025-003170,XYZ253170,2025-07-18,03:00,2025-07-18 03:49,SBGR,SBBR,ROT002,PR-BKR,49,Realizado,Meteorologia,0,0
2025-003171,XYZ253171,2025-07-18,03:00,2025-07-18 03:48,SBGR,SBCF,ROT003,PR-CEV,48,Realizado,Meteorologia,0,0
2025-003172,XYZ253172,2025-07-18,03:00,2025-07-18 03:22,SBGR,SBPA,ROT004,PR-DQF,22,Realizado,Meteorologia,0,0
2025-003173,XYZ253173,2025-07-18,03:00,2025-07-18 03:40,SBGL,SBBR,ROT010,PR-EHX,40,Realizado,Meteorologia,0,0
2025-003174,XYZ253174,2025-07-18,03:00,2025-07-18 03:46,SBGL,SBCF,ROT011,PR-FKA,46,Realizado,Meteorologia,0,0
2025-003175,XYZ253175,2025-07-18,03:00,2025-07-18 03:20,SBGL,SBPA,ROT012,PR-GMB,20,Realizado,Meteorologia,0,0
2025-003176,XYZ253176,2025-07-18,03:00,2025-07-18 03:13,SBGL,SBCT,ROT013,PR-HNC,13,Realizado,Meteorologia,0,0
2025-003177,XYZ253177,2025-07-18,06:00,2025-07-18 06:42,SBGR,SBGL,ROT001,PR-JRD,42,Realizado,Meteorologia,0,0
2025-003178,XYZ253178,2025-07-18,06:00,2025-07-18 06:35,SBGR,SBBR,ROT002,PR-KSE,35,Realizado,Meteorologia,0,0
2025-003179,XYZ253179,2025-07-18,06:00,2025-07-18 06:36,SBGR,SBCF,ROT003,PR-LTF,36,Realizado,Meteorologia,0,0
2025-003180,XYZ253180,2025-07-18,06:00,2025-07-18 06:40,SBGR,SBPA,ROT004,PR-MUG,40,Realizado,Meteorologia,0,0
2025-003181,XYZ253181,2025-07-18,06:00,2025-07-18 06:32,SBGL,SBBR,ROT010,PR-NVH,32,Realizado,Meteorologia,0,0
2025-003182,XYZ253182,2025-07-18,06:00,2025-07-18 06:22,SBGL,SBCF,ROT011,PR-PWL,22,Realizado,Meteorologia,0,0
2025-003183,XYZ253183,2025-07-18,06:00,,SBGL,SBPA,ROT012,PR-QXA,0,Cancelado,Meteorologia,1,0
2025-003184,XYZ253184,2025-07-18,06:00,2025-07-18 06:42,SBGL,SBCT,ROT013,PR-RYB,42,Desviado,Meteorologia,0,1
2025-003185,XYZ253185,2025-07-18,09:00,2025-07-18 09:37,SBGR,SBGL,ROT001,PR-SCD,37,Realizado,Meteorologia,0,0
2025-003186,XYZ253186,2025-07-18,09:00,2025-07-18 09:15,SBGR,SBBR,ROT002,PR-TQJ,15,Realizado,Meteorologia,0,0
2025-003187,XYZ253187,2025-07-18,09:00,2025-07-18 09:47,SBGR,SBCF,ROT003,PR-UKM,47,Realizado,Meteorologia,0,0
2025-003188,XYZ253188,2025-07-18,09:00,2025-07-18 09:18,SBGR,SBPA,ROT004,PR-VPN,18,Realizado,Meteorologia,0,0
2025-003189,XYZ253189,2025-07-18,09:00,2025-07-18 09:22,SBGL,SBBR,ROT010,PR-WAR,22,Realizado,Meteorologia,0,0
2025-003190,XYZ253190,2025-07-18,09:00,2025-07-18 09:39,SBGL,SBCF,ROT011,PR-XBE,39,Realizado,Meteorologia,0,0
2025-003191,XYZ253191,2025-07-18,09:00,2025-07-18 09:34,SBGL,SBPA,ROT012,PR-YCF,34,Desviado,Meteorologia,0,1
2025-003192,XYZ253192,2025-07-18,09:00,2025-07-18 09:30,SBGL,SBCT,ROT013,PR-ZDG,30,Desviado,Meteorologia,0,1
2025-003193,XYZ253193,2025-07-18,12:00,2025-07-18 12:36,SBGR,SBGL,ROT001,PR-ADH,36,Desviado,Meteorologia,0,1
2025-003194,XYZ253194,2025-07-18,12:00,2025-07-18 12:32,SBGR,SBBR,ROT002,PR-BKR,32,Realizado,Meteorologia,0,0
2025-003195,XYZ253195,2025-07-18,12:00,2025-07-18 12:10,SBGR,SBCF,ROT003,PR-CEV,10,Realizado,Meteorologia,0,0
2025-003196,XYZ253196,2025-07-18,12:00,2025-07-18 12:44,SBGR,SBPA,ROT004,PR-DQF,44,Desviado,Meteorologia,0,1
2025-003197,XYZ253197,2025-07-18,12:00,2025-07-18 12:41,SBGL,SBBR,ROT010,PR-EHX,41,Realizado,Meteorologia,0,0
2025-003198,XYZ253198,2025-07-18,12:00,2025-07-18 12:37,SBGL,SBCF,ROT011,PR-FKA,37,Desviado,Meteorologia,0,1
2025-003199,XYZ253199,2025-07-18,12:00,2025-07-18 12:30,SBGL,SBPA,ROT012,PR-GMB,30,Realizado,Meteorologia,0,0
2025-003200,XYZ253200,2025-07-18,12:00,2025-07-18 12:21,SBGL,SBCT,ROT013,PR-HNC,21,Desviado,Meteorologia,0,1
2025-003201,XYZ253201,2025-07-19,00:00,2025-07-19 00:10,SBGR,SBGL,ROT001,PR-JRD,10,Realizado,Meteorologia,0,0
2025-003202,XYZ253202,2025-07-19,00:00,2025-07-19 00:22,SBGR,SBBR,ROT002,PR-KSE,22,Realizado,Meteorologia,0,0
2025-003203,XYZ253203,2025-07-19,00:00,2025-07-19 00:19,SBGR,SBCF,ROT003,PR-LTF,19,Realizado,Meteorologia,0,0
2025-003204,XYZ253204,2025-07-19,00:00,2025-07-19 00:37,SBGR,SBPA,ROT004,PR-MUG,37,Realizado,Meteorologia,0,0
2025-003205,XYZ253205,2025-07-19,00:00,2025-07-19 00:30,SBGL,SBBR,ROT010,PR-NVH,30,Realizado,Meteorologia,0,0
2025-003206,XYZ253206,2025-07-19,00:00,2025-07-19 00:23,SBGL,SBCF,ROT011,PR-PWL,23,Realizado,Meteorologia,0,0
2025-003207,XYZ253207,2025-07-19,00:00,2025-07-19 00:18,SBGL,SBPA,ROT012,PR-QXA,18,Realizado,Meteorologia,0,0
2025-003208,XYZ253208,2025-07-19,00:00,2025-07-19 00:47,SBGL,SBCT,ROT013,PR-RYB,47,Realizado,Meteorologia,0,0
2025-003209,XYZ253209,2025-07-19,03:00,2025-07-19 03:13,SBGR,SBGL,ROT001,PR-SCD,13,Realizado,Meteorologia,0,0
2025-003210,XYZ253210,2025-07-19,03:00,2025-07-19 03:17,SBGR,SBBR,ROT002,PR-TQJ,17,Realizado,Meteorologia,0,0
2025-003211,XYZ253211,2025-07-19,03:00,2025-07-19 03:54,SBGR,SBCF,ROT003,PR-UKM,54,Desviado,Meteorologia,0,1
2025-003212,XYZ253212,2025-07-19,03:00,2025-07-19 03:29,SBGR,SBPA,ROT004,PR-VPN,29,Realizado,Meteorologia,0,0
2025-003213,XYZ253213,2025-07-19,03:00,2025-07-19 03:21,SBGL,SBBR,ROT010,PR-WAR,21,Desviado,Meteorologia,0,1
2025-003214,XYZ253214,2025-07-19,03:00,2025-07-19 03:49,SBGL,SBCF,ROT011,PR-XBE,49,Realizado,Meteorologia,0,0
2025-003215,XYZ253215,2025-07-19,03:00,2025-07-19 03:33,SBGL,SBPA,ROT012,PR-YCF,33,Realizado,Meteorologia,0,0
2025-003216,XYZ253216,2025-07-19,03:00,2025-07-19 03:38,SBGL,SBCT,ROT013,PR-ZDG,38,Realizado,Meteorologia,0,0
2025-003217,XYZ253217,2025-07-19,06:00,2025-07-19 06:23,SBGR,SBGL,ROT001,PR-ADH,23,Realizado,Meteorologia,0,0
2025-003218,XYZ253218,2025-07-19,06:00,2025-07-19 06:47,SBGR,SBBR,ROT002,PR-BKR,47,Realizado,Meteorologia,0,0
2025-003219,XYZ253219,2025-07-19,06:00,2025-07-19 06:41,SBGR,SBCF,ROT003,PR-CEV,41,Realizado,Meteorologia,0,0
2025-003220,XYZ253220,2025-07-19,06:00,2025-07-19 06:22,SBGR,SBPA,ROT004,PR-DQF,22,Realizado,Meteorologia,0,0
2025-003221,XYZ253221,2025-07-19,06:00,2025-07-19 06:45,SBGL,SBBR,ROT010,PR-EHX,45,Realizado,Meteorologia,0,0
2025-003222,XYZ253222,2025-07-19,06:00,2025-07-19 06:16,SBGL,SBCF,ROT011,PR-FKA,16,Realizado,Meteorologia,0,0
2025-003223,XYZ253223,2025-07-19,06:00,2025-07-19 06:32,SBGL,SBPA,ROT012,PR-GMB,32,Realizado,Meteorologia,0,0
